osmid,y,x,highway,street_count,junction,longitude,latitude,pop_male,pop_female,pop_total,households
2508580996,7.0219105,100.4982565,,1,,100.4982565,7.0219105,18,27,45,23
2508581234,7.0224979,100.498537,,3,,100.498537,7.0224979,19,28,47,27
2508581352,7.0229526,100.4809795,,1,,100.4809795,7.0229526,23,22,45,15
2508581369,7.0229915,100.4985659,,1,,100.4985659,7.0229915,25,28,53,19
2508581424,7.0230693,100.4984578,,1,,100.4984578,7.0230693,26,19,45,16
2508581508,7.02347,100.4821272,,3,,100.4821272,7.02347,29,26,55,17
2508581570,7.0235183,100.4826586,,1,,100.4826586,7.0235183,16,23,39,22
2508581699,7.0236667,100.4809644,,1,,100.4809644,7.0236667,31,20,51,26
2508581774,7.0239206,100.4987856,,3,,100.4987856,7.0239206,21,27,48,24
2508581795,7.0239515,100.4992571,,3,,100.4992571,7.0239515,20,31,51,17
2508581807,7.0239877,100.4998995,,3,,100.4998995,7.0239877,25,19,44,25
2508581836,7.0240936,100.4819971,,3,,100.4819971,7.0240936,27,21,48,20
2508581841,7.0242215,100.4819657,,3,,100.4819657,7.0242215,18,20,38,21
2508581933,7.0246653,100.4986996,,3,,100.4986996,7.0246653,17,28,45,21
2508581944,7.0247397,100.4818427,,3,,100.4818427,7.0247397,23,27,50,24
2508582040,7.0249956,100.4800516,,1,,100.4800516,7.0249956,22,25,47,16
2508582071,7.0250516,100.5003521,,3,,100.5003521,7.0250516,29,30,59,20
2508582097,7.0251386,100.4826408,,3,,100.4826408,7.0251386,22,25,47,19
2508582178,7.0253084,100.5005215,,3,,100.5005215,7.0253084,16,19,35,24
2508582610,7.0260767,100.5007549,,3,,100.5007549,7.0260767,18,24,42,24
2508582644,7.0261366,100.5000647,,3,,100.5000647,7.0261366,13,19,32,23
2508582663,7.0261651,100.4992895,,3,,100.4992895,7.0261651,24,25,49,25
2508582676,7.0261569,100.4991227,,3,,100.4991227,7.0261569,24,30,54,28
2508582773,7.0268135,100.5010759,,3,,100.5010759,7.0268135,17,22,39,29
2508582775,7.0268511,100.4995384,,3,,100.4995384,7.0268511,22,25,47,27
2508582831,7.0272996,100.5012353,,3,,100.5012353,7.0272996,17,22,39,19
2508582839,7.0274625,100.4997115,,3,,100.4997115,7.0274625,31,17,48,25
2508583017,7.0280517,100.5001916,,3,,100.5001916,7.0280517,31,20,51,30
2508583030,7.0280712,100.5008056,,3,,100.5008056,7.0280712,21,24,45,35
2508583036,7.0280744,100.500867,,3,,100.500867,7.0280744,18,25,43,23
2508583042,7.0280915,100.5015349,,3,,100.5015349,7.0280915,22,22,44,24
2508583143,7.0285632,100.5001762,,1,,100.5001762,7.0285632,20,23,43,22
2508583163,7.0285949,100.5008888,,1,,100.5008888,7.0285949,29,25,54,18
2508583506,7.0301968,100.5007127,,3,,100.5007127,7.0301968,27,19,46,27
2508583514,7.0302265,100.5010458,,3,,100.5010458,7.0302265,27,28,55,21
2508583568,7.0303047,100.5017631,,3,,100.5017631,7.0303047,21,31,52,22
2508583945,7.0311827,100.5009873,,3,,100.5009873,7.0311827,15,22,37,20
2508583989,7.0312126,100.5013468,,3,,100.5013468,7.0312126,16,32,48,25
2508584032,7.0312536,100.501704,,3,,100.501704,7.0312536,20,14,34,17
2508584041,7.0312972,100.5021576,,3,,100.5021576,7.0312972,20,25,45,25
2508584292,7.0316939,100.5012491,,3,,100.5012491,7.0316939,19,28,47,22
2508584327,7.031738,100.5016722,,3,,100.5016722,7.031738,25,25,50,20
2508584387,7.0317794,100.5021488,,3,,100.5021488,7.0317794,30,39,69,20
2508584630,7.032102,100.5012279,,3,,100.5012279,7.032102,20,23,43,23
2508584652,7.0321807,100.5016724,,3,,100.5016724,7.0321807,16,25,41,19
2508585000,7.0326766,100.5021352,,3,,100.5021352,7.0326766,24,16,40,24
2508585241,7.0331749,100.5020957,,3,,100.5020957,7.0331749,31,21,52,19
2508585253,7.0331773,100.5022282,,3,,100.5022282,7.0331773,25,32,57,22
2508585328,7.0335528,100.5017494,,3,,100.5017494,7.0335528,21,34,55,29
2508585470,7.0339751,100.5020949,,3,,100.5020949,7.0339751,20,25,45,24
2508585476,7.0339747,100.5022243,,3,,100.5022243,7.0339747,22,22,44,19
2508585506,7.0340016,100.5024816,,3,,100.5024816,7.0340016,25,31,56,28
2508585573,7.0343109,100.5058256,,3,,100.5058256,7.0343109,31,26,57,18
2508585581,7.0344179,100.5021335,,3,,100.5021335,7.0344179,22,25,47,36
2508585630,7.0345459,100.5037978,,3,,100.5037978,7.0345459,31,26,57,20
2508585650,7.0346348,100.5049164,,3,,100.5049164,7.0346348,17,14,31,18
2508585687,7.034686,100.5034286,,1,,100.5034286,7.034686,23,33,56,22
2508585710,7.0348726,100.5037677,,3,,100.5037677,7.0348726,24,27,51,24
2508585711,7.0349237,100.5044849,,3,,100.5044849,7.0349237,25,25,50,27
2508585712,7.034955,100.5048895,,3,,100.5048895,7.034955,20,28,48,22
2508585733,7.035417,100.5023058,,3,,100.5023058,7.035417,15,18,33,17
2508585744,7.0354975,100.5037137,,3,,100.5037137,7.0354975,27,25,52,17
2508585759,7.0358808,100.5052986,,1,,100.5052986,7.0358808,29,24,53,23
2508585785,7.036339,100.5050507,,3,,100.5050507,7.036339,18,25,43,26
2508585787,7.0363945,100.5036612,,3,,100.5036612,7.0363945,28,19,47,26
2508585807,7.0369187,100.5036295,,3,,100.5036295,7.0369187,26,29,55,21
2511695936,6.9861062,100.4856937,,3,,100.4856937,6.9861062,20,24,44,23
2511696028,6.9905956,100.4873013,,1,,100.4873013,6.9905956,22,27,49,27
2935421242,7.0156968,100.4795779,,3,,100.4795779,7.0156968,22,28,50,24
3125684629,7.0024089,100.4696664,,3,,100.4696664,7.0024089,17,35,52,26
3125684630,7.0024834,100.4703637,,3,,100.4703637,7.0024834,26,30,56,22
3307259470,6.9974312,100.4671192,,3,,100.4671192,6.9974312,21,26,47,28
3307259471,6.9973709,100.4671372,,3,,100.4671372,6.9973709,13,34,47,27
3307262847,6.9979668,100.4701034,traffic_signals,4,,100.4701034,6.9979668,18,28,46,21
3307271116,6.9979262,100.4710975,,4,,100.4710975,6.9979262,20,19,39,23
3307271117,6.99791,100.4716972,,4,,100.4716972,6.99791,22,28,50,30
3307271142,6.9980825,100.4739637,,4,,100.4739637,6.9980825,18,29,47,17
3307277899,6.998173,100.4749856,traffic_signals,4,,100.4749856,6.998173,18,19,37,22
3307305334,6.9981131,100.4750057,traffic_signals,3,,100.4750057,6.9981131,29,28,57,20
3309949761,7.013485,100.4672637,,4,,100.4672637,7.013485,23,23,46,30
3309949961,7.0141933,100.4717628,,3,,100.4717628,7.0141933,21,36,57,23
3376084911,7.0110215,100.4765611,,3,,100.4765611,7.0110215,30,26,56,20
3376091818,7.0109202,100.4764339,,3,,100.4764339,7.0109202,24,27,51,20
3376091819,7.0110374,100.4763383,,3,,100.4763383,7.0110374,13,21,34,25
3614995932,7.0169461,100.4770337,traffic_signals,4,,100.4770337,7.0169461,22,27,49,12
4085816302,7.0076598,100.4702926,traffic_signals,4,,100.4702926,7.0076598,22,26,48,30
4488358856,7.0102704,100.477498,,3,,100.477498,7.0102704,25,22,47,20
4488358857,7.0093129,100.4770855,,3,,100.4770855,7.0093129,23,15,38,24
4488358858,7.0101634,100.4770452,,3,,100.4770452,7.0101634,15,28,43,23
4488366488,7.009312,100.4783994,,3,,100.4783994,7.009312,21,35,56,27
4488368090,7.0101747,100.4779382,,3,,100.4779382,7.0101747,17,22,39,17
4501548849,7.0059923,100.466198,,3,,100.466198,7.0059923,20,26,46,20
4865270594,7.0340166,100.5057959,,3,,100.5057959,7.0340166,22,30,52,24
4888861604,7.0140461,100.4764871,,3,,100.4764871,7.0140461,19,25,44,28
4888861605,7.0137877,100.4767299,,3,,100.4767299,7.0137877,22,27,49,15
4888861608,7.0138047,100.4765397,,3,,100.4765397,7.0138047,22,20,42,29
4888861612,7.0139447,100.4765774,,3,,100.4765774,7.0139447,19,27,46,19
4888861618,7.0139219,100.4765118,,3,,100.4765118,7.0139219,17,32,49,16
4888861620,7.0138773,100.4766393,,3,,100.4766393,7.0138773,30,25,55,22
4888862222,7.0138307,100.4766261,,3,,100.4766261,7.0138307,19,23,42,31
4890611688,7.023845,100.4564428,,3,,100.4564428,7.023845,17,13,30,23
4890611715,7.0006651,100.4582932,,3,,100.4582932,7.0006651,19,34,53,30
4890611718,7.0113363,100.457952,,3,,100.457952,7.0113363,23,25,48,20
4890612254,7.0080925,100.45692,,1,,100.45692,7.0080925,21,25,46,22
4890612258,7.0080252,100.4534374,,3,,100.4534374,7.0080252,23,32,55,25
4890612259,7.0088645,100.4551787,,3,,100.4551787,7.0088645,19,38,57,21
4890612260,7.0089444,100.4561284,,3,,100.4561284,7.0089444,21,24,45,34
4890612261,7.009133,100.456612,,1,,100.456612,7.009133,19,37,56,27
4890612290,7.0238495,100.456872,,4,,100.456872,7.0238495,17,23,40,23
4890612291,7.0246394,100.4568706,,1,,100.4568706,7.0246394,19,18,37,22
4890612469,7.0102613,100.4563816,,1,,100.4563816,7.0102613,21,26,47,25
4890612482,7.0110087,100.4581246,,3,,100.4581246,7.0110087,21,14,35,20
4890612486,7.0094339,100.4556969,,1,,100.4556969,7.0094339,29,25,54,27
4890612487,7.0241143,100.4513819,,3,,100.4513819,7.0241143,21,25,46,20
4890612497,7.0110949,100.455973,,1,,100.455973,7.0110949,27,30,57,16
4890612499,7.0103096,100.4585805,,3,,100.4585805,7.0103096,19,25,44,22
4890612503,7.0147923,100.4539825,,3,,100.4539825,7.0147923,16,29,45,26
4890612519,7.0134057,100.4534864,,1,,100.4534864,7.0134057,18,28,46,28
4890612622,7.0014595,100.4584728,,3,,100.4584728,7.0014595,26,22,48,27
4890612632,7.0110366,100.4582169,,3,,100.4582169,7.0110366,16,26,42,17
4890612636,7.0133119,100.4588722,,3,,100.4588722,7.0133119,23,29,52,18
4890612655,7.0202959,100.4537708,,3,,100.4537708,7.0202959,31,25,56,23
4890612656,7.0132312,100.4540475,,3,,100.4540475,7.0132312,22,28,50,23
4890612678,7.0045561,100.4583291,,3,,100.4583291,7.0045561,20,23,43,20
4890612699,7.0099677,100.4587596,,3,,100.4587596,7.0099677,18,25,43,25
4890612815,7.0077834,100.4571242,,3,,100.4571242,7.0077834,18,29,47,34
4890612823,7.0084064,100.455589,,1,,100.455589,7.0084064,22,30,52,23
4890612828,7.0085588,100.4545298,,3,,100.4545298,7.0085588,23,20,43,28
4890612829,7.0085408,100.4544631,,3,,100.4544631,7.0085408,23,22,45,21
4890612835,7.0092025,100.4548968,,1,,100.4548968,7.0092025,19,23,42,18
4890612839,7.0091337,100.4543869,,3,,100.4543869,7.0091337,31,28,59,26
4890612843,7.0107591,100.4563395,,1,,100.4563395,7.0107591,14,25,39,19
4890612848,7.0116947,100.4577538,,3,,100.4577538,7.0116947,14,34,48,27
4890612857,7.0121504,100.4551727,,3,,100.4551727,7.0121504,21,29,50,18
4890612858,7.0120965,100.4555885,,1,,100.4555885,7.0120965,24,25,49,21
4890612861,7.01326,100.4547988,,1,,100.4547988,7.01326,19,26,45,21
4890612863,7.0155056,100.4557282,,3,,100.4557282,7.0155056,23,30,53,15
4890612864,7.0202862,100.4529296,,1,,100.4529296,7.0202862,23,20,43,20
4890612867,7.0220169,100.4552533,,3,,100.4552533,7.0220169,14,14,28,26
4890612869,7.0229627,100.4542635,,3,,100.4542635,7.0229627,21,23,44,16
4890612870,7.0245734,100.4566455,,1,,100.4566455,7.0245734,15,28,43,32
4890612871,7.0241408,100.4517768,,3,,100.4517768,7.0241408,13,19,32,22
4890613037,7.0117499,100.4578206,,3,,100.4578206,7.0117499,26,27,53,23
4890613040,7.0095978,100.4588403,,3,,100.4588403,7.0095978,25,31,56,24
4890613570,7.0045582,100.4553042,,3,,100.4553042,7.0045582,19,20,39,24
4890613578,7.0134364,100.4540911,,3,,100.4540911,7.0134364,14,21,35,25
4890613581,7.0137533,100.4540654,,4,,100.4540654,7.0137533,17,31,48,16
4890613582,7.0137459,100.4546871,,3,,100.4546871,7.0137459,22,22,44,28
4890613583,7.0140683,100.4546673,,3,,100.4546673,7.0140683,18,26,44,30
4890613588,7.0219394,100.4536863,,3,,100.4536863,7.0219394,12,34,46,25
4890613589,7.0229629,100.454925,,1,,100.454925,7.0229629,25,18,43,17
4890613590,7.0265905,100.4574929,,1,,100.4574929,7.0265905,20,22,42,18
4890613733,7.0148231,100.4545912,,1,,100.4545912,7.0148231,21,19,40,23
4890613738,7.0140328,100.4588976,,1,,100.4588976,7.0140328,31,30,61,20
4893013045,7.0127764,100.4582911,,3,,100.4582911,7.0127764,22,23,45,19
4893016628,7.0108836,100.459089,,1,,100.459089,7.0108836,27,27,54,22
4893016630,7.011004,100.4604663,,3,,100.4604663,7.011004,11,24,35,23
4900464579,6.9987744,100.4890205,,4,,100.4890205,6.9987744,19,30,49,29
4900464580,7.0079869,100.4760156,,4,,100.4760156,7.0079869,25,21,46,21
4900464584,7.0072545,100.4767552,,3,,100.4767552,7.0072545,21,23,44,18
4900464587,7.0086572,100.4784676,,3,,100.4784676,7.0086572,16,30,46,23
4900464589,7.0139492,100.490422,,3,,100.490422,7.0139492,22,21,43,26
4900464590,7.0138101,100.4900181,,1,,100.4900181,7.0138101,21,24,45,29
4900464591,7.0087231,100.4674586,,1,,100.4674586,7.0087231,24,21,45,32
4900464593,7.0042471,100.4647796,,3,,100.4647796,7.0042471,20,30,50,19
4900464594,7.0098561,100.4857995,,3,,100.4857995,7.0098561,15,26,41,22
4900464595,7.0098204,100.4852886,,4,,100.4852886,7.0098204,13,17,30,19
4900464596,7.0097645,100.4850268,,1,,100.4850268,7.0097645,30,23,53,28
4900464597,7.0088375,100.475971,,3,,100.475971,7.0088375,22,29,51,22
4900464598,7.0072148,100.4760142,,3,,100.4760142,7.0072148,19,33,52,16
4900464605,7.020515,100.4759934,,1,,100.4759934,7.020515,23,24,47,21
4900464606,7.020449,100.4754004,,3,,100.4754004,7.020449,26,27,53,23
4900464610,7.0131728,100.4950579,,1,,100.4950579,7.0131728,15,29,44,17
4900464613,6.9967373,100.4644941,,3,,100.4644941,6.9967373,29,24,53,28
4900464614,6.9970344,100.4644237,,1,,100.4644237,6.9970344,19,34,53,18
4900464617,7.0027161,100.4646436,,3,,100.4646436,7.0027161,20,21,41,21
4900464618,7.0017916,100.4650206,,3,,100.4650206,7.0017916,16,30,46,23
4900465022,6.9963046,100.4825243,,3,,100.4825243,6.9963046,14,30,44,26
4900465023,6.9966395,100.4834792,,1,,100.4834792,6.9966395,19,25,44,22
4900465028,7.0065709,100.463529,,3,,100.463529,7.0065709,25,26,51,29
4900465029,7.0054537,100.4638537,,1,,100.4638537,7.0054537,21,23,44,28
4900465030,7.0022403,100.4832773,,3,,100.4832773,7.0022403,18,19,37,23
4900465031,7.0020653,100.4828823,,3,,100.4828823,7.0020653,21,23,44,23
4900465035,7.0025686,100.4839972,,3,,100.4839972,7.0025686,30,20,50,22
4900465043,6.9921918,100.4697336,,3,,100.4697336,6.9921918,19,27,46,25
4900465044,6.9920977,100.4693155,,1,,100.4693155,6.9920977,20,19,39,30
4900465046,6.9983718,100.4627497,,3,,100.4627497,6.9983718,15,30,45,25
4900465047,6.9978288,100.4627632,,1,,100.4627632,6.9978288,18,26,44,35
4900465052,7.0134523,100.4819247,,3,,100.4819247,7.0134523,30,22,52,18
4900465055,7.0145059,100.4711096,,3,,100.4711096,7.0145059,21,18,39,14
4900465056,7.0149602,100.4719759,,1,,100.4719759,7.0149602,27,22,49,26
4900465059,7.0149465,100.4837343,,1,,100.4837343,7.0149465,23,25,48,18
4900465060,7.0149614,100.4833875,,3,,100.4833875,7.0149614,21,21,42,16
4900465065,6.9985553,100.489695,,3,,100.489695,6.9985553,20,26,46,18
4900465066,6.9987546,100.4901647,,3,,100.4901647,6.9987546,18,21,39,22
4900465067,7.0140659,100.4791978,,1,,100.4791978,7.0140659,35,24,59,31
4900465069,7.013662,100.4794222,,3,,100.4794222,7.013662,24,22,46,23
4900465070,7.0032277,100.4823528,,1,,100.4823528,7.0032277,21,22,43,34
4900465071,7.0031313,100.4819359,,3,,100.4819359,7.0031313,17,27,44,28
4900465077,6.9905045,100.4635261,,1,,100.4635261,6.9905045,15,29,44,31
4900465087,6.990141,100.4808044,,3,,100.4808044,6.990141,14,25,39,24
4900465088,6.9897245,100.4806377,,3,,100.4806377,6.9897245,22,27,49,25
4900465089,7.0071416,100.4623062,,1,,100.4623062,7.0071416,19,19,38,23
4900465090,7.0134331,100.4701188,,3,,100.4701188,7.0134331,24,25,49,18
4900465092,7.013092,100.4673184,,3,,100.4673184,7.013092,12,29,41,27
4900465094,7.0007055,100.4861719,,1,,100.4861719,7.0007055,18,40,58,23
4900465095,7.0004538,100.4863062,,3,,100.4863062,7.0004538,18,28,46,23
4900465096,6.9976313,100.4811949,,1,,100.4811949,6.9976313,17,25,42,22
4900465097,6.9967292,100.4811769,,3,,100.4811769,6.9967292,18,26,44,22
4900465098,7.0067521,100.4728311,,1,,100.4728311,7.0067521,26,27,53,22
4900465099,7.0075899,100.4725064,,3,,100.4725064,7.0075899,11,19,30,22
4900465100,7.0022628,100.4863649,,4,,100.4863649,7.0022628,30,20,50,23
4900465101,7.0026443,100.4861675,,3,,100.4861675,7.0026443,20,24,44,26
4900465106,6.9973132,100.4712056,,1,,100.4712056,6.9973132,25,28,53,25
4900465107,7.0264345,100.4678631,,1,,100.4678631,7.0264345,20,24,44,21
4900465108,7.0260748,100.4678559,,3,,100.4678559,7.0260748,22,18,40,22
4900465111,6.9947366,100.4678928,,3,,100.4678928,6.9947366,24,16,40,25
4900465114,6.994611,100.4689834,,1,,100.4689834,6.994611,19,22,41,26
4900465115,6.9946736,100.4693207,,4,,100.4693207,6.9946736,23,21,44,15
4900465117,6.9948264,100.463212,,1,,100.463212,6.9948264,19,28,47,19
4900465119,6.9947963,100.4626352,,4,,100.4626352,6.9947963,33,27,60,22
4900465122,7.0043362,100.4911984,,1,,100.4911984,7.0043362,23,22,45,16
4900465123,7.0168484,100.4783316,,3,,100.4783316,7.0168484,25,31,56,19
4900465124,7.0163458,100.4772474,,3,,100.4772474,7.0163458,16,22,38,19
4900465125,6.9963657,100.4747009,,3,,100.4747009,6.9963657,21,23,44,23
4900465127,6.9975126,100.4743928,,3,,100.4743928,6.9975126,22,19,41,19
4900465128,6.9978692,100.474297,,3,,100.474297,6.9978692,16,35,51,16
4900465129,6.9977833,100.4739017,,4,,100.4739017,6.9977833,23,24,47,27
4900465132,6.9942295,100.4710702,,1,,100.4710702,6.9942295,16,23,39,23
4900465140,6.988477,100.4688342,,3,,100.4688342,6.988477,26,24,50,19
4900465142,6.9879536,100.4673049,,1,,100.4673049,6.9879536,24,30,54,29
4900465145,7.0031379,100.4851218,,3,,100.4851218,7.0031379,26,26,52,25
4900465148,7.0027971,100.4839543,,3,,100.4839543,7.0027971,32,30,62,17
4900465149,6.9995342,100.4695309,,3,,100.4695309,6.9995342,15,26,41,20
4900465150,7.0007311,100.469339,,3,,100.469339,7.0007311,18,26,44,22
4900465151,6.9907155,100.4792965,,3,,100.4792965,6.9907155,10,13,23,21
4900465152,6.9903071,100.479135,,4,,100.479135,6.9903071,22,18,40,25
4900465153,6.9899239,100.4789793,,3,,100.4789793,6.9899239,22,28,50,27
4900465154,6.98982,100.4792561,,1,,100.4792561,6.98982,26,20,46,24
4900465156,6.9967914,100.4628399,,3,,100.4628399,6.9967914,30,28,58,25
4900465157,6.9969357,100.4636069,,1,,100.4636069,6.9969357,24,32,56,23
4900465159,7.0207439,100.4765993,,3,,100.4765993,7.0207439,26,27,53,15
4900465166,7.0067018,100.4753863,,3,,100.4753863,7.0067018,23,16,39,20
4900465167,7.0018095,100.4870112,,3,,100.4870112,7.0018095,25,22,47,22
4900465168,7.0024244,100.4867509,,3,,100.4867509,7.0024244,25,25,50,20
4900465170,7.0152462,100.4697104,,1,,100.4697104,7.0152462,16,31,47,21
4900465171,7.0143576,100.4678479,,1,,100.4678479,7.0143576,19,26,45,20
4900465173,7.0227481,100.4752329,,3,,100.4752329,7.0227481,21,20,41,23
4900465174,7.0227903,100.4754549,,1,,100.4754549,7.0227903,27,22,49,20
4900465177,6.9953391,100.4815395,,1,,100.4815395,6.9953391,18,37,55,20
4900465179,7.0008356,100.4880613,,1,,100.4880613,7.0008356,20,27,47,21
4900465180,7.0008536,100.4889858,,3,,100.4889858,7.0008536,19,19,38,23
4900465181,7.0120937,100.4693501,,3,,100.4693501,7.0120937,27,34,61,24
4900465182,7.0126792,100.4693424,,3,,100.4693424,7.0126792,19,31,50,21
4900465183,7.0213601,100.4696509,,1,,100.4696509,7.0213601,14,19,33,28
4900465184,7.0216342,100.4696655,,3,,100.4696655,7.0216342,19,15,34,21
4900465186,6.9921827,100.47648,,3,,100.47648,6.9921827,16,25,41,25
4900465187,7.0265288,100.4993573,,1,,100.4993573,7.0265288,17,24,41,19
4900465188,7.0094524,100.4858309,,1,,100.4858309,7.0094524,24,26,50,23
4900465197,7.0043578,100.4657473,,3,,100.4657473,7.0043578,21,25,46,19
4900465202,6.9887806,100.4710701,,3,,100.4710701,6.9887806,19,24,43,27
4900465203,6.9891851,100.4712004,,3,,100.4712004,6.9891851,15,27,42,28
4900465206,7.0222563,100.4702849,,3,,100.4702849,7.0222563,18,27,45,26
4900465208,7.002936,100.4725423,,3,,100.4725423,7.002936,32,26,58,21
4900465209,7.0037124,100.472448,,3,,100.472448,7.0037124,29,32,61,25
4900465210,7.0021012,100.4751228,,3,,100.4751228,7.0021012,22,28,50,25
4900465211,6.9938435,100.467471,,1,,100.467471,6.9938435,20,25,45,20
4900465217,7.0251644,100.4754504,,3,,100.4754504,7.0251644,28,24,52,28
4900465219,7.0034072,100.4776405,,3,,100.4776405,7.0034072,27,24,51,21
4900465223,7.002101,100.4599556,,1,,100.4599556,7.002101,20,19,39,25
4900465224,7.0024432,100.4903008,,1,,100.4903008,7.0024432,27,24,51,34
4900465225,7.0029907,100.4901751,,3,,100.4901751,7.0029907,17,19,36,21
4900465229,7.0220132,100.462937,,3,,100.462937,7.0220132,22,21,43,30
4900465230,7.0180159,100.4829569,,1,,100.4829569,7.0180159,27,19,46,24
4900465231,7.0179862,100.4825957,,3,,100.4825957,7.0179862,22,25,47,25
4900465232,7.0160092,100.4942277,,1,,100.4942277,7.0160092,16,24,40,29
4900465233,7.0159643,100.4947528,,3,,100.4947528,7.0159643,16,30,46,26
4900465234,7.003714,100.4665193,,3,,100.4665193,7.003714,27,26,53,27
4900465235,7.0035239,100.4659496,,1,,100.4659496,7.0035239,18,32,50,34
4900465236,7.0100627,100.4619239,,3,,100.4619239,7.0100627,17,21,38,25
4900465237,7.0102275,100.4630337,,1,,100.4630337,7.0102275,21,23,44,18
4900465239,7.0086122,100.460315,,1,,100.460315,7.0086122,21,34,55,21
4900465240,7.0089856,100.4609725,,3,,100.4609725,7.0089856,13,17,30,34
4900465242,7.0101749,100.4857501,,1,,100.4857501,7.0101749,18,22,40,14
4900465243,7.0104756,100.4857097,,3,,100.4857097,7.0104756,19,20,39,22
4900465244,7.0042517,100.4796545,,3,,100.4796545,7.0042517,16,23,39,16
4900465245,6.9952572,100.4810962,,3,,100.4810962,6.9952572,15,30,45,22
4900465246,6.9952841,100.4805621,,1,,100.4805621,6.9952841,22,20,42,25
4900465247,7.0204039,100.4581918,,1,,100.4581918,7.0204039,27,24,51,17
4900465254,7.0239377,100.4641246,,1,,100.4641246,7.0239377,16,26,42,24
4900465256,7.0251041,100.4640092,,3,,100.4640092,7.0251041,19,31,50,17
4900465267,7.024843,100.4635901,,3,,100.4635901,7.024843,15,24,39,23
4900465270,6.9895397,100.4680409,,1,,100.4680409,6.9895397,19,18,37,30
4900465271,6.9896349,100.4686996,,3,,100.4686996,6.9896349,23,34,57,22
