osmid,y,x,highway,street_count,junction,longitude,latitude,capacity,pop_male,pop_female,pop_total,households,is_shelter,shelter_names,shelter_min_dist_deg
1115585796,7.0166134,100.4763949,,3,,100.4763949,7.0166134,2275.541467076687,24,29,53,21,False,,
1115585857,7.013856,100.4764946,,3,,100.4764946,7.013856,92.13463394020599,16,27,43,29,False,,
1115585897,7.0223415,100.4748914,,3,,100.4748914,7.0223415,1685.5821705439616,25,26,51,24,False,,
1115585909,7.006727,100.4763647,,3,,100.4763647,7.006727,1506.2579777665399,29,20,49,23,False,,
1120012974,7.0113097,100.483171,,3,,100.483171,7.0113097,3126.0518203764304,21,21,42,27,False,,
1120012976,7.0143721,100.4794703,,3,,100.4794703,7.0143721,1520.543945454159,26,26,52,25,False,,
1120012989,7.0148135,100.4795108,,3,,100.4795108,7.0148135,1539.7522119065536,18,27,45,23,False,,
1120014693,7.0165498,100.4709222,,3,,100.4709222,7.0165498,3409.986842255258,20,23,43,28,False,,
1122072640,7.0009155,100.4706,,4,,100.4706,7.0009155,3166.6875763779444,19,35,54,29,False,,
1122072645,7.0009887,100.4712661,,4,,100.4712661,7.0009887,2382.4235524863298,19,20,39,24,False,,
1122072658,7.0030315,100.4736599,,4,,100.4736599,7.0030315,2275.579261592724,16,28,44,21,False,,
1122072673,7.0010895,100.4721166,,3,,100.4721166,7.0010895,997.8396463338064,16,24,40,26,False,,
1122072674,7.0019712,100.472547,,3,,100.472547,7.0019712,3400.515741547176,20,25,45,18,False,,
1122072681,7.0028447,100.4717066,,3,,100.4717066,7.0028447,1580.1409336787183,21,28,49,15,False,,
1122072695,7.0008168,100.4698855,,3,,100.4698855,7.0008168,2899.981776815075,28,14,42,15,False,,
1123399472,6.9953983,100.4795918,,3,,100.4795918,6.9953983,1486.8371742269533,26,26,52,16,False,,
1123399483,7.0112823,100.4777379,,3,,100.4777379,7.0112823,2537.956571582906,21,25,46,21,False,,
1123399486,7.0129394,100.471796,,3,,100.471796,7.0129394,1827.7343029226029,19,28,47,24,False,,
1123399489,7.0110755,100.4767094,,3,,100.4767094,7.0110755,1198.7153331664247,17,28,45,21,False,,
1123399492,7.0142485,100.4742818,,4,,100.4742818,7.0142485,1335.3326349567083,22,14,36,36,False,,
1123399502,7.0121475,100.4723816,,4,,100.4723816,7.0121475,2575.6396440884973,21,31,52,33,False,,
1123399513,7.0137,100.4806223,,3,,100.4806223,7.0137,1305.5320629877,20,25,45,20,False,,
1123399535,7.0095625,100.4775173,,3,,100.4775173,7.0095625,1811.6650730695653,18,30,48,20,False,,
1123399561,7.0095463,100.4779349,,3,,100.4779349,7.0095463,1705.677648208694,18,18,36,19,False,,
1123399562,7.0061954,100.4746862,,4,,100.4746862,7.0061954,1669.1353880981558,31,32,63,22,False,,
1123399569,7.0143049,100.4752262,,3,,100.4752262,7.0143049,1494.3729077342107,21,19,40,30,False,,
1123399587,7.0048322,100.4772008,,4,,100.4772008,7.0048322,3025.317893712184,22,18,40,28,False,,
1123399591,7.0139162,100.472443,,4,,100.472443,7.0139162,1490.3133435642146,27,27,54,20,False,,
1123399595,7.0078391,100.4744019,,3,,100.4744019,7.0078391,2031.2629049080215,23,18,41,20,True,โรงเรียนวิริยะเธียรวิทยา,0.00043494857440696535
1123399600,7.0072955,100.4770573,,4,,100.4770573,7.0072955,4284.3730842235655,31,36,67,23,False,,
1123399615,6.9982221,100.4798651,traffic_signals,4,,100.4798651,6.9982221,1332.1872494132876,17,21,38,21,False,,
1123399639,7.009051,100.4783745,,3,,100.4783745,7.009051,3021.8526224004113,14,23,37,24,False,,
1123399641,7.011237,100.4780795,,4,,100.4780795,7.011237,2900.211038263097,24,29,53,18,False,,
1123399667,7.0165701,100.4824846,,4,,100.4824846,7.0165701,936.9430273403777,18,23,41,24,False,,
1123399675,7.0135809,100.4721009,,3,,100.4721009,7.0135809,1198.6210967672482,23,26,49,26,False,,
1123399676,7.0136228,100.4762477,,3,,100.4762477,7.0136228,1079.0219881930243,19,19,38,21,False,,
1123399678,6.9935714,100.4822776,,3,,100.4822776,6.9935714,3117.5766824916573,19,29,48,26,False,,
1123399683,7.0102631,100.4784218,,3,,100.4784218,7.0102631,1713.157295206533,17,30,47,23,False,,
1123399706,7.0069454,100.4745272,,4,,100.4745272,7.0069454,2358.7895617318345,20,40,60,25,False,,
1123399713,7.0133672,100.4782813,,3,,100.4782813,7.0133672,1632.2420664618107,21,30,51,17,False,,
1123399715,7.0110427,100.4763172,,3,,100.4763172,7.0110427,1682.6422740642402,12,39,51,16,False,,
1123399737,7.0110201,100.4784342,,3,,100.4784342,7.0110201,1889.5758919919797,20,20,40,23,False,,
1123399740,7.0132821,100.4788545,,3,,100.4788545,7.0132821,1725.0120839419535,18,25,43,18,False,,
1123399751,6.9951532,100.4829078,,3,,100.4829078,6.9951532,801.0745022786231,15,28,43,27,False,,
1123399771,7.0084059,100.476854,,3,,100.476854,7.0084059,1596.2568922682722,19,28,47,25,False,,
1123399784,6.9940786,100.4825263,,3,,100.4825263,6.9940786,2213.6378754801235,27,26,53,20,False,,
1123399813,6.9941704,100.4727516,,3,,100.4727516,6.9941704,1444.9774523170895,23,19,42,18,False,,
1123399860,6.9945718,100.4827508,,3,,100.4827508,6.9945718,1194.1518917837343,21,28,49,25,False,,
1123399863,7.0142618,100.4737446,,3,,100.4737446,7.0142618,1300.68113821095,15,26,41,17,False,,
1123399914,6.9943936,100.4807169,,3,,100.4807169,6.9943936,2236.021179434657,16,21,37,31,False,,
1123399940,7.0112828,100.4772089,,3,,100.4772089,7.0112828,1786.3961081370833,17,18,35,21,False,,
1123399943,7.013175,100.4718925,,3,,100.4718925,7.013175,1105.2012275344855,25,21,46,17,False,,
1123399945,6.994869,100.4819548,,3,,100.4819548,6.994869,1639.4896518914322,25,30,55,17,False,,
1137030928,7.0222914,100.4990738,,3,,100.4990738,7.0222914,3169.546841325704,15,26,41,24,False,,
1140280757,7.0086169,100.4735109,,4,,100.4735109,7.0086169,2377.10350650745,23,29,52,22,False,,
1140280758,7.01108,100.4733872,,3,,100.4733872,7.01108,1481.5435956546557,25,15,40,24,False,,
1160612966,6.9897602,100.4817925,,3,,100.4817925,6.9897602,1212.5710368151676,29,17,46,29,False,,
1160612967,6.9966553,100.4894036,,3,,100.4894036,6.9966553,1674.7259201519366,22,23,45,23,False,,
1160612969,7.003976,100.4753897,,3,,100.4753897,7.003976,1467.9242863669308,10,25,35,17,False,,
1160612973,6.9971137,100.4880022,,3,,100.4880022,6.9971137,1954.2007796637172,25,26,51,20,False,,
1160612974,7.0046686,100.4753324,,3,,100.4753324,7.0046686,1039.6736130803672,27,21,48,20,False,,
1160612976,6.9906011,100.4821597,,4,,100.4821597,6.9906011,3700.0583144072125,13,35,48,22,False,,
1160612981,6.9981924,100.4818363,,4,,100.4818363,6.9981924,1597.237236578891,17,23,40,25,False,,
1160612986,6.994236,100.4799938,,4,,100.4799938,6.994236,5117.36575821888,21,28,49,22,False,,
1160612990,6.9912386,100.4824247,,3,,100.4824247,6.9912386,5470.563966305905,21,25,46,20,False,,
1160617577,7.0154921,100.4741117,,3,,100.4741117,7.0154921,2837.2691878262995,24,37,61,16,False,,
1160617588,7.0153059,100.4740319,,3,,100.4740319,7.0153059,739.1921375953696,26,21,47,21,False,,
1160617589,7.0186825,100.4728967,,4,,100.4728967,7.0186825,3151.5771103183715,20,33,53,27,False,,
1160617590,7.014595,100.4742373,,4,,100.4742373,7.014595,1234.9813377591206,14,31,45,21,False,,
1173916447,6.9926436,100.4855036,,4,,100.4855036,6.9926436,2608.2363377176534,18,28,46,31,False,,
1173916508,6.9921632,100.4851226,,3,,100.4851226,6.9921632,4181.84983945325,15,24,39,27,False,,
1173916514,6.9935669,100.4859791,,3,,100.4859791,6.9935669,2868.7638272988934,17,34,51,27,False,,
1173916525,6.9955372,100.483253,,3,,100.483253,6.9955372,3220.4474662731623,25,25,50,31,False,,
1173916538,6.9943997,100.4863878,,3,,100.4863878,6.9943997,4867.984357719042,31,20,51,21,False,,
1173916572,6.9950099,100.4829665,,3,,100.4829665,6.9950099,733.1050165302472,15,30,45,22,False,,
1173916582,6.9983233,100.4845092,,4,,100.4845092,6.9983233,2978.7507183604503,23,33,56,21,False,,
1173916660,6.9931175,100.4857534,,4,,100.4857534,6.9931175,2485.259053122627,24,28,52,28,False,,
1174378788,7.002049,100.4717988,,3,,100.4717988,7.002049,980.5211087783222,33,35,68,16,False,,
1174378892,7.0018094,100.4697418,,3,,100.4697418,7.0018094,2156.1577803008545,23,24,47,20,False,,
1176926303,7.003569,100.4708694,,3,,100.4708694,7.003569,2830.6921763069668,27,18,45,12,False,,
1177548796,6.9899293,100.4838242,,3,,100.4838242,6.9899293,1760.328307697846,20,30,50,25,False,,
1177548836,6.990067,100.4841466,,3,,100.4841466,6.990067,687.7975121155259,22,20,42,37,False,,
1177550535,6.9893837,100.4838358,,3,,100.4838358,6.9893837,2705.2356482701935,19,21,40,28,False,,
1177550769,6.9885959,100.4833557,,3,,100.4833557,6.9885959,1263.676447650491,24,19,43,27,False,,
1177550773,6.9871126,100.4820743,,3,,100.4820743,6.9871126,1430.7409351662461,23,24,47,23,False,,
1177550822,6.989171,100.4833584,,3,,100.4833584,6.989171,1718.0418700600453,19,27,46,23,False,,
1196113662,7.0018818,100.4704629,,4,,100.4704629,7.0018818,2409.306971849503,18,33,51,21,False,,
1196924287,6.9933301,100.4841073,,4,,100.4841073,6.9933301,2987.8808696818855,29,29,58,13,False,,
1196924324,6.9938034,100.4843461,,4,,100.4843461,6.9938034,2583.420813094943,24,31,55,24,False,,
1196924331,6.995252,100.4869039,,4,,100.4869039,6.995252,927.2145449870081,22,20,42,25,False,,
1196924337,6.9971614,100.4769654,,1,,100.4769654,6.9971614,410.5755810373294,17,20,37,18,False,,
1196924342,6.9943617,100.4832138,,3,,100.4832138,6.9943617,2728.925513918886,13,30,43,26,False,,
1196924365,6.9942322,100.4845779,,3,,100.4845779,6.9942322,2748.8332647323587,23,21,44,10,False,,
1196924373,6.9983746,100.4798729,,3,,100.4798729,6.9983746,1004.0282633972802,24,27,51,14,False,,
1196924376,6.9948302,100.4889419,,3,,100.4889419,6.9948302,1309.5315956519096,19,23,42,27,False,,
1196924377,6.9954945,100.4797105,,3,,100.4797105,6.9954945,637.0254269727469,20,23,43,24,False,,
1196924393,6.9978389,100.471708,,4,,100.471708,6.9978389,1084.9461396556728,17,35,52,24,False,,
1203972086,7.0027788,100.4883595,,3,,100.4883595,7.0027788,2444.5364116493915,15,22,37,29,False,,
1203972111,7.0013003,100.4841787,,3,,100.4841787,7.0013003,2402.6178872223745,12,17,29,21,False,,
1203972117,7.0027961,100.4889019,,4,,100.4889019,7.0027961,2418.6344889076963,21,28,49,25,False,,
1203972125,7.0033221,100.4916819,,3,,100.4916819,7.0033221,5415.347196383152,21,29,50,36,False,,
1263469174,7.001739,100.4866148,,3,,100.4866148,7.001739,1908.9860862962953,28,28,56,25,False,,
1263469280,7.000717,100.4842535,,3,,100.4842535,7.000717,1669.226193495118,20,19,39,29,False,,
1369020939,7.0127481,100.4798374,,3,,100.4798374,7.0127481,1827.0447814206916,22,19,41,21,False,,
1369020942,7.0123359,100.4799306,,3,,100.4799306,7.0123359,1467.3887332632435,26,24,50,32,False,,
1369020943,7.0105664,100.4798367,,3,,100.4798367,7.0105664,2069.9793524233255,20,18,38,17,False,,
1369020950,7.0091679,100.4797713,,3,,100.4797713,7.0091679,2543.309788809048,16,21,37,24,False,,
1369020962,7.0068181,100.4645525,,3,,100.4645525,7.0068181,2754.3693155876354,17,30,47,23,False,,
1407217725,6.9947147,100.4866361,,3,,100.4866361,6.9947147,1024.4759707437486,30,19,49,18,False,,
1407217754,7.005642,100.4905463,,1,,100.4905463,7.005642,487.4658835164014,23,31,54,15,False,,
1407217794,7.0009105,100.4903609,,3,,100.4903609,7.0009105,1465.8834727789283,19,22,41,18,False,,
1407217821,7.0013634,100.4905506,,3,,100.4905506,7.0013634,1438.130775780659,19,28,47,18,False,,
1407217897,7.0043137,100.4902378,,1,,100.4902378,7.0043137,509.8370537781176,22,24,46,22,False,,
1407217970,7.0015548,100.4919398,,4,,100.4919398,7.0015548,938.6667969651895,25,23,48,21,False,,
1407218021,6.9960153,100.4897499,,1,,100.4897499,6.9960153,791.2394093493758,18,26,44,20,False,,
1407218079,6.9914607,100.4871577,,4,,100.4871577,6.9914607,842.9028077922769,24,27,51,18,False,,
1407218094,7.0050417,100.4900404,,3,,100.4900404,7.0050417,1378.4368764039598,20,32,52,31,False,,
1407218100,6.9876779,100.484574,,1,,100.484574,6.9876779,990.0818475055273,28,30,58,27,False,,
1407218192,7.0042688,100.4897947,,4,,100.4897947,7.0042688,1652.9068078104738,23,23,46,24,False,,
1407218205,6.996367,100.489901,,1,,100.489901,6.996367,396.61428174001384,22,21,43,15,False,,
1407218226,6.9884649,100.4863271,,3,,100.4863271,6.9884649,2418.8750658711792,30,33,63,23,False,,
1407218317,6.9932805,100.485926,,3,,100.485926,6.9932805,2254.260766100054,24,31,55,25,False,,
1407218356,6.995757,100.4886113,,3,,100.4886113,6.995757,1361.8267830430718,16,34,50,28,False,,
1407218457,7.0050194,100.490482,,3,,100.490482,7.0050194,1373.6294551537774,18,26,44,22,False,,
1407218538,7.0058453,100.4900833,,1,,100.4900833,7.0058453,626.3720201906492,16,24,40,27,False,,
1407218591,7.0002748,100.4907777,,1,,100.4907777,7.0002748,1010.3316986427442,21,31,52,24,False,,
1407218617,7.0027444,100.4880154,,3,,100.4880154,7.0027444,1355.1336119885573,20,21,41,20,False,,
1407218726,6.9964689,100.489398,,3,,100.489398,6.9964689,949.3223938721095,26,28,54,21,False,,
1407218794,7.0042949,100.4906872,,1,,100.4906872,7.0042949,504.41329797655186,21,23,44,34,False,,
1407218814,6.9961623,100.4887365,,3,,100.4887365,6.9961623,1924.2138026722505,21,24,45,20,False,,
1407218844,7.0029157,100.4898334,,4,,100.4898334,7.0029157,2355.1054511558955,26,22,48,23,False,,
1407218969,6.9912141,100.4848147,,3,,100.4848147,6.9912141,2273.4231283808344,15,15,30,26,False,,
1407218985,6.9956281,100.4896446,,1,,100.4896446,6.9956281,804.57770565368,23,29,52,33,False,,
1407219098,6.991594,100.485036,,3,,100.485036,6.991594,1426.7247373201271,17,31,48,15,False,,
1407219129,7.0026507,100.4874989,,3,,100.4874989,7.0026507,1563.9978069332371,12,28,40,26,False,,
1407219159,6.996801,100.4878108,,3,,100.4878108,6.996801,1356.9458466137987,21,31,52,20,False,,
1407219215,6.9939574,100.4871839,,3,,100.4871839,6.9939574,1056.7779340494303,15,19,34,19,False,,
1407219266,6.9992065,100.4891637,,3,,100.4891637,6.9992065,3130.283073159615,31,27,58,16,False,,
1407219332,6.9916864,100.4872785,,3,,100.4872785,6.9916864,636.3317006814333,25,25,50,28,False,,
1407219345,7.0012141,100.4925081,,3,,100.4925081,7.0012141,166.24405445757714,28,21,49,21,False,,
1407219355,7.0028276,100.4892689,,3,,100.4892689,7.0028276,1813.4662126223798,17,28,45,18,False,,
1407219357,6.9876234,100.485977,,3,,100.485977,6.9876234,343.8463464948889,23,27,50,28,False,,
1407219387,6.9964532,100.4875979,,3,,100.4875979,6.9964532,1390.3535260932142,9,11,20,26,False,,
1407219425,7.0001044,100.4893143,,3,,100.4893143,7.0001044,1194.6777786224131,23,30,53,23,False,,
1407219518,6.998979,100.4908541,,3,,100.4908541,6.998979,1273.6053837366676,14,27,41,12,False,,
1407219537,6.9912178,100.4863934,,3,,100.4863934,6.9912178,1579.2706562638411,19,21,40,23,False,,
1407219621,7.000678,100.4909198,,1,,100.4909198,7.000678,468.17577898145674,21,33,54,26,False,,
1407219673,6.9910748,100.4870201,,3,,100.4870201,6.9910748,1365.1625882545868,22,20,42,14,False,,
1407219682,7.00161,100.4924196,,3,,100.4924196,7.00161,912.5573774612747,15,25,40,34,False,,
1407219730,6.9953716,100.4885581,,1,,100.4885581,6.9953716,302.78463105631243,11,23,34,26,False,,
1407219798,7.0043104,100.4894179,,3,,100.4894179,7.0043104,1066.7152266656446,28,27,55,29,False,,
1407219810,6.9937552,100.4861662,,3,,100.4861662,6.9937552,2262.2017979295397,19,25,44,24,False,,
1407219844,6.9880345,100.4861399,,3,,100.4861399,6.9880345,709.417450118214,20,26,46,23,False,,
1407219889,6.9960695,100.4887027,,3,,100.4887027,6.9960695,1235.550441915954,24,23,47,26,False,,
1407219934,7.000764,100.4896622,,3,,100.4896622,7.000764,1165.0637371598627,24,26,50,33,False,,
1407219964,6.9883913,100.4839073,,3,,100.4839073,6.9883913,2441.9069585137518,18,39,57,25,False,,
1407220004,6.9909439,100.4846573,,3,,100.4846573,6.9909439,515.6612227607001,20,24,44,21,False,,
1407220047,7.0007041,100.4902219,,3,,100.4902219,7.0007041,2868.4118440968355,18,29,47,23,False,,
1407220073,6.9919658,100.4852525,,3,,100.4852525,6.9919658,1383.9473002258208,22,24,46,32,False,,
1407220177,7.0040354,100.4880856,,1,,100.4880856,7.0040354,1006.3324208783064,20,17,37,21,False,,
1407220184,6.9920465,100.4783432,,3,,100.4783432,6.9920465,1437.6626189284136,21,30,51,19,False,,
1407220201,6.9925642,100.4837098,,1,,100.4837098,6.9925642,112.56239338105865,24,27,51,21,False,,
1407220209,7.0015062,100.4915848,,3,,100.4915848,7.0015062,1691.7355120485895,19,21,40,21,False,,
1407220492,7.0001081,100.4889106,,3,,100.4889106,7.0001081,1389.936437537472,21,23,44,31,False,,
1407220595,7.0038748,100.4888907,,3,,100.4888907,7.0038748,2822.431018416481,22,20,42,22,False,,
1407221063,6.9928346,100.4857005,,3,,100.4857005,6.9928346,2694.510566206397,20,28,48,23,False,,
1407221092,6.9942286,100.4864091,,3,,100.4864091,6.9942286,1049.9956157986787,19,19,38,23,False,,
1407221149,6.9924663,100.4855119,,3,,100.4855119,6.9924663,277.96888106657025,27,20,47,26,False,,
1407221250,7.0003569,100.4911382,,3,,100.4911382,7.0003569,1335.2169612186285,22,21,43,26,False,,
1407221387,6.9908848,100.487954,,1,,100.487954,6.9908848,736.5118885367981,22,30,52,24,False,,
1407221587,6.9966035,100.4899051,,3,,100.4899051,6.9966035,1922.785945547094,24,23,47,23,False,,
1407221607,7.0040214,100.4893914,,1,,100.4893914,7.0040214,225.87735828914072,21,23,44,20,False,,
1407221621,6.999709,100.4911985,,1,,100.4911985,6.999709,508.753076175518,28,19,47,21,False,,
1407221707,6.9965735,100.4888811,,1,,100.4888811,6.9965735,407.556276487177,21,23,44,26,False,,
1407221870,7.0011848,100.4894161,,3,,100.4894161,7.0011848,1560.3865424866333,20,29,49,33,False,,
1407221939,7.003913,100.4874995,,1,,100.4874995,7.003913,982.6228129274348,28,28,56,24,False,,
1407221941,6.9879333,100.4851123,,1,,100.4851123,6.9879333,996.8842149077834,12,18,30,26,False,,
1421020805,7.0055129,100.4626758,,3,,100.4626758,7.0055129,2274.5389913658355,24,19,43,23,False,,
1421020817,6.9976393,100.4662975,,3,,100.4662975,6.9976393,1645.6557074700122,15,24,39,28,False,,
1421020846,7.0044261,100.4636214,,4,,100.4636214,7.0044261,2303.4856220201973,20,26,46,28,False,,
1421020850,7.0179008,100.4538531,,3,,100.4538531,7.0179008,1065.0260887767547,12,34,46,13,False,,
1421020868,6.9978629,100.46699,,3,,100.46699,6.9978629,1304.824069662704,19,19,38,26,False,,
1421020877,7.0046144,100.4634614,,3,,100.4634614,7.0046144,1223.129813879439,28,40,68,23,False,,
1421020880,7.0228032,100.4536512,,3,,100.4536512,7.0228032,727.1161625889727,29,32,61,23,False,,
1421020884,7.0031462,100.464167,,4,,100.464167,7.0031462,2615.82097652716,24,29,53,16,False,,
1421027659,7.016659,100.4843092,,3,,100.4843092,7.016659,1671.7394245743026,24,25,49,26,False,,
1421027662,7.0259039,100.4814587,,3,,100.4814587,7.0259039,1207.5453476466582,28,26,54,35,False,,
1421027702,7.0159729,100.4851451,,3,,100.4851451,7.0159729,1719.55231096947,25,20,45,26,False,,
1421027718,7.0261667,100.4820107,,3,,100.4820107,7.0261667,534.5615896060074,21,17,38,22,False,,
1421027733,7.0279541,100.4821492,,3,,100.4821492,7.0279541,0.0,27,23,50,13,False,,
1421027776,7.0253879,100.482024,,3,,100.482024,7.0253879,1412.2275278418947,18,26,44,25,False,,
1421027860,7.0251091,100.4819491,,3,,100.4819491,7.0251091,1193.1870133271068,19,23,42,19,False,,
1421027868,7.0208482,100.4824815,,4,,100.4824815,7.0208482,4039.7925053780746,20,32,52,23,False,,
1430652724,7.0322555,100.502148,,3,,100.502148,7.0322555,1419.7392692996991,19,22,41,14,False,,
1431715359,7.0003803,100.4723581,,3,,100.4723581,7.0003803,1115.64394067376,18,27,45,24,False,,
1431715362,6.9942993,100.4803421,,3,,100.4803421,6.9942993,1837.8830239987146,21,37,58,31,False,,
1431715363,7.0046024,100.4745803,,3,,100.4745803,7.0046024,763.5297989846069,19,28,47,27,False,,
1431715366,7.0045361,100.4741483,,3,,100.4741483,7.0045361,512.9346048877369,17,26,43,28,False,,
1431715369,7.0028845,100.4709996,,3,,100.4709996,7.0028845,2157.5001482101907,24,30,54,29,False,,
1431715372,7.0014148,100.4743636,,3,,100.4743636,7.0014148,1146.931438915381,22,22,44,18,False,,
1431715374,6.9965237,100.4709702,,3,,100.4709702,6.9965237,1999.5283540311243,19,25,44,23,False,,
