osmid,y,x,highway,street_count,junction,longitude,latitude,capacity,is_shelter,shelter_names,shelter_min_dist_deg,pop_male,pop_female,pop_total,households,flood_level_s0,flood_distance_s0_deg,flood_level_s1,flood_distance_s1_deg
849403447,7.0158872,100.4851514,,3,,100.4851514,7.0158872,5105.43662625654,False,,,24,31,55,27,5,0.0005401556803777956,3,0.0002706804039954078
849403480,7.0161803,100.487697,,4,,100.487697,7.0161803,1013.4909375153777,False,,,28,39,67,23,5,0.00023045898012896625,4,0.0007052095454402695
849403482,7.0049611,100.4923327,traffic_signals,4,,100.4923327,7.0049611,2695.2924354049333,False,,,19,23,42,20,2,0.0011467117850693675,3,0.0040775067445037545
849403490,7.0093218,100.4852835,,3,,100.4852835,7.0093218,2513.1633177343874,False,,,24,23,47,21,2,0.0009039853146372448,4,0.0011275566035792576
849403500,7.0051611,100.480653,traffic_signals,4,,100.480653,7.0051611,1390.8203549344662,False,,,17,23,40,21,5,0.0006242341774606659,1,0.00024214594488779323
849403509,7.0170717,100.4860121,,3,,100.4860121,7.0170717,3295.0534425457627,False,,,27,31,58,24,2,0.0005955472929436163,3,0.0002381829818238255
849403531,7.005122,100.4885379,traffic_signals,4,,100.4885379,7.005122,3124.787804524178,False,,,20,22,42,26,2,0.0011760494438517529,3,0.0009769903132377477
856214432,7.0073565,100.480912,,4,,100.480912,7.0073565,2248.2352039380185,False,,,26,38,64,22,5,0.0005656639030929667,2,0.0009232208639027858
856214466,7.0302827,100.5022737,,3,,100.5022737,7.0302827,3526.6170247897667,False,,,25,21,46,29,3,0.0007248129381995283,4,0.01513675733735227
856214470,7.0077329,100.4733037,,3,,100.4733037,7.0077329,761.9776254631602,False,,,22,22,44,30,3,0.0010882494158446247,3,0.0008938419652702619
856214477,7.0199314,100.4980641,traffic_signals,3,,100.4980641,7.0199314,1635.4531590654483,False,,,20,23,43,28,1,0.0005071687099379583,4,0.004593658320943444
856214501,7.030198,100.5022774,,3,,100.5022774,7.030198,7456.975412680632,False,,,27,32,59,19,3,0.0006445754582507907,4,0.015067289506824484
856214503,7.0066584,100.4735976,,4,,100.4735976,7.0066584,1461.3247092437014,False,,,17,23,40,19,3,0.0004359088100449323,2,0.0005691263697571764
856214513,7.0194998,100.4978484,,3,,100.4978484,7.0194998,2131.406000637141,False,,,19,26,45,18,5,0.0007696137190569742,4,0.004189792855011669
856214524,7.0072938,100.4793429,,4,,100.4793429,7.0072938,3183.039080511513,False,,,26,20,46,27,2,0.0006291479661573354,2,0.0006886931636020425
856214538,7.0071878,100.47536,,4,,100.47536,7.0071878,2127.6741332385504,False,,,25,35,60,17,2,0.000783661268006265,5,0.00011886907373931533
856214571,7.0092474,100.4812263,,4,,100.4812263,7.0092474,2087.3794560722167,False,,,20,23,43,15,1,0.0011695064909883108,1,0.0004477057428373738
856214578,7.0071506,100.4703267,,4,,100.4703267,7.0071506,2553.5256441146885,False,,,22,23,45,24,4,0.0016019279743025477,2,0.00222652716847626
916327686,7.0137451,100.4713034,,3,,100.4713034,7.0137451,2817.667034608613,False,,,22,17,39,23,5,0.0007799483901058225,3,0.0004249350174650957
916327702,7.0121213,100.4704568,,3,,100.4704568,7.0121213,1448.8498885957574,False,,,14,25,39,35,5,0.0007941078039826601,2,0.0005340323376271213
916327730,7.0107398,100.470007,,4,,100.470007,7.0107398,2254.248118036953,False,,,19,21,40,21,2,0.0005328312053713764,2,0.0008456542073617067
916327738,7.0142025,100.4711353,,3,,100.4711353,7.0142025,627.8961242918283,False,,,23,33,56,29,1,0.0003977307976853637,3,0.00012016682174141942
916327777,7.0108552,100.4676131,,4,,100.4676131,7.0108552,3858.089842987959,False,,,25,10,35,19,4,0.000498015356703074,3,0.0009466862467594311
916327788,7.0140682,100.4935523,,3,,100.4935523,7.0140682,2348.4551235842036,False,,,29,34,63,27,5,0.0005517673113730326,3,0.002607675944695346
916327792,7.0113312,100.4675226,,4,,100.4675226,7.0113312,4582.1595109283635,False,,,19,29,48,31,4,0.0004023453357180864,2,0.0009193258950831652
916327810,7.011277,100.4701876,,3,,100.4701876,7.011277,2624.313254312377,False,,,32,25,57,14,1,0.0010513384922529675,2,0.0012973824558401331
916327824,7.0120816,100.4674841,,3,,100.4674841,7.0120816,2874.193474488564,False,,,17,25,42,25,4,0.0009373754568530485,2,0.0004187016604703624
916327839,7.0139462,100.4709568,,3,,100.4709568,7.0139462,2477.093189740125,False,,,15,23,38,30,4,0.0005746642051602969,3,0.00036683981282933367
916327885,7.0141916,100.4712994,,3,,100.4712994,7.0141916,1004.3333496975049,False,,,19,27,46,19,1,0.0003948355812461048,3,5.533607081797697e-05
916327888,7.0139598,100.4714477,,3,,100.4714477,7.0139598,591.0249942596689,False,,,17,28,45,22,1,0.0006541244712386536,3,0.0002861452462100135
916327912,7.011912,100.470556,,3,,100.470556,7.011912,5073.811259508938,False,,,22,23,45,29,5,0.0007148360191402385,2,0.0006501209125183005
916327921,7.0138246,100.4710024,,3,,100.4710024,7.0138246,480.1044645351825,False,,,28,30,58,20,4,0.0005904651878269023,3,0.0004222735736455473
916327945,7.0168049,100.4770885,traffic_signals,4,,100.4770885,7.0168049,1251.161170747025,False,,,18,18,36,18,1,0.0016164937948835551,4,0.0014257533953955209
916327962,7.01071,100.4701457,traffic_signals,3,,100.4701457,7.01071,1812.7533297619173,False,,,27,23,50,21,1,0.0006342722465088704,2,0.0007599494901008876
947896950,7.0106254,100.4753482,,3,,100.4753482,7.0106254,1490.8333286050813,False,,,23,29,52,19,1,0.0010969810310436177,2,0.00040556085250955157
947896956,7.0108468,100.4715861,,4,,100.4715861,7.0108468,1819.6928719574066,False,,,21,36,57,25,4,0.0005249127596488809,1,0.0008506243229065272
947896958,7.0094407,100.4815012,,3,,100.4815012,7.0094407,1132.335823234016,False,,,30,20,50,23,1,0.0010077757147517376,1,0.0003201149134691052
947896964,7.0103692,100.4764634,traffic_signals,3,,100.4764634,7.0103692,1002.174178504451,False,,,19,22,41,21,1,0.0009062823815155094,1,0.00020873489247496158
947896971,7.0089002,100.4765404,,4,,100.4765404,7.0089002,2149.7785590124763,False,,,28,27,55,24,5,0.00032694417522610014,4,0.0005807593157246287
947896972,7.0125629,100.4820136,,3,,100.4820136,7.0125629,3246.2139802280644,False,,,33,22,55,16,3,0.0011891460422855924,1,0.0008449437713681879
947896976,6.998024,100.4739691,,3,,100.4739691,6.998024,317.948388037187,False,,,23,30,53,24,3,0.0002439784253938102,2,0.0011564300543793005
947896979,7.0116953,100.4818636,,3,,100.4818636,7.0116953,340.92884342958905,False,,,21,33,54,28,2,0.0007581541768594966,3,0.0004873610636926913
947896981,7.0137749,100.48222,,4,,100.48222,7.0137749,1539.9407056012856,False,,,19,24,43,32,3,0.00013891686538060907,1,0.0007079262408848013
947896982,6.9990602,100.4737837,,4,,100.4737837,6.9990602,1952.5381769174426,False,,,21,29,50,29,3,0.0011440301391441626,2,0.0019782845997555485
947896985,7.0136152,100.4833871,,3,,100.4833871,7.0136152,2356.0080928774164,False,,,19,24,43,15,3,0.0013107171092235097,4,0.00028694929165916594
947896989,7.0118832,100.4818992,,4,,100.4818992,7.0118832,3067.137367014592,False,,,19,25,44,33,2,0.00090686478313587,3,0.0006750170507210732
985092239,7.0105593,100.4699593,,3,,100.4699593,7.0105593,363.0879321641645,False,,,29,23,52,15,1,0.00040211384949262214,2,0.000722496246601944
985092359,7.0201116,100.4767576,,3,,100.4767576,7.0201116,1155.3303738519348,False,,,29,13,42,22,3,0.00119854087653434,5,0.0017231913895807529
985092634,7.0184683,100.4823974,,4,,100.4823974,7.0184683,883.6487807911512,False,,,24,29,53,22,3,0.00042189190876519615,2,0.0009456144412989408
985092700,7.0105275,100.4700939,,4,,100.4700939,7.0105275,1158.1545520946552,False,,,24,38,62,21,1,0.0005224583841305211,2,0.000618413056171258
985092779,6.9979066,100.4701327,traffic_signals,4,,100.4701327,6.9979066,3743.061319251562,False,,,16,30,46,19,4,0.00028414469821233236,3,0.0004277069203393475
985092815,7.0177499,100.4707945,traffic_signals,4,,100.4707945,7.0177499,3243.8032299456336,False,,,22,24,46,28,3,0.00122259417298094,2,0.0016243329781717502
986084781,6.9904254,100.4842058,,3,,100.4842058,6.9904254,2370.096572476876,False,,,19,19,38,17,1,0.0009069155287868458,1,0.0029982186537402073
986090102,6.9985888,100.4889053,,3,,100.4889053,6.9985888,1014.6263625271666,False,,,25,20,45,22,1,0.0010016895025170927,1,0.004972386938338957
986090146,6.9986314,100.4888723,traffic_signals,3,,100.4888723,6.9986314,1062.6765194992267,False,,,24,21,45,27,3,0.000959757160958327,1,0.004920117030204459
986090190,6.9989481,100.4891354,traffic_signals,3,,100.4891354,6.9989481,929.1042091327517,False,,,15,28,43,18,4,0.0007430036212525284,1,0.0049489533066203375
1107773181,7.0005261,100.4741073,,3,,100.4741073,7.0005261,1462.1685373555838,False,,,17,31,48,17,4,0.0004884497358868194,2,0.0013934271613597253
1107773194,7.0003361,100.4713553,,3,,100.4713553,7.0003361,2201.51472998155,False,,,18,23,41,15,1,0.0007600962547509364,2,0.0018091648431510583
1107773197,6.9991594,100.4746025,,3,,100.4746025,6.9991594,1298.0065068075114,False,,,20,24,44,31,3,0.0009113042583096421,2,0.001230854448533266
1107773198,6.999632,100.4729314,,3,,100.4729314,6.999632,1308.9321352777642,False,,,24,23,47,22,1,0.0016821045026096776,2,0.0016180667483937023
1107773199,6.9983179,100.4759838,,3,,100.4759838,6.9983179,1509.4353141683534,False,,,25,25,50,25,4,0.0005075158957989949,3,0.0006830407071349828
1107773207,7.0005988,100.4747528,,4,,100.4747528,7.0005988,4259.00489176471,False,,,28,15,43,22,4,0.00024878049888457844,2,0.0011056931274825365
1107773211,7.0030741,100.4741969,,3,,100.4741969,7.0030741,829.3984936024657,False,,,23,32,55,18,5,0.0004172718812622021,2,0.0002609900818964007
1107773216,6.9997202,100.4736908,,3,,100.4736908,6.9997202,1278.6110938832062,False,,,13,27,40,26,4,0.0011321132936019055,2,0.0017145174111036846
1107773223,7.0004833,100.4736013,,3,,100.4736013,7.0004833,1616.8751276225157,False,,,24,33,57,16,4,0.0009842910436563279,2,0.0010278869760285626
1107773241,6.9992832,100.4714974,,3,,100.4714974,6.9992832,3053.8300893092746,False,,,14,22,36,23,1,0.0003889559648706966,3,0.002328521245138281
1107773259,6.999004,100.4733452,,3,,100.4733452,6.999004,1667.0926683909065,False,,,28,23,51,15,3,0.0011602401789417617,2,0.0022361527088394385
1107773263,6.9984293,100.4770089,,3,,100.4770089,6.9984293,2935.658693759455,False,,,23,31,54,35,2,0.0005180092158356738,3,0.0003554343079068591
1107773281,6.9996779,100.4732738,,3,,100.4732738,6.9996779,822.8155762120596,False,,,28,24,52,26,4,0.0015035465983283544,2,0.0016121544024486206
1107784878,7.0029742,100.472975,,3,,100.472975,7.0029742,1169.4413421563347,False,,,25,25,50,21,2,8.193252999342111e-05,2,0.0012446064290630328
1107784879,7.007501,100.4720857,,4,,100.4720857,7.007501,1190.7196389612216,False,,,28,25,53,22,3,0.0004176737070728986,2,0.0009315346910296758
1107784883,7.0037451,100.4728685,,4,,100.4728685,7.0037451,2279.8011490106956,False,,,24,23,47,21,2,0.0008298327155122152,2,0.0013382237822180355
1107784884,7.0043929,100.4727667,,4,,100.4727667,7.0043929,1798.3479963194295,False,,,21,22,43,21,5,0.0010015702481706156,2,0.0008304474468417443
1107784887,7.0083069,100.4719493,,4,,100.4719493,7.0083069,2253.198161529963,False,,,24,34,58,26,4,0.00046292781260728086,1,0.0017165279695954571
1107861868,6.9874038,100.4822747,,3,,100.4822747,6.9874038,5456.484054861302,False,,,22,35,57,29,1,0.0022944591190832715,3,0.0006155967154566385
1107862104,6.9874345,100.4752567,,3,,100.4752567,6.9874345,1912.892441491773,False,,,18,29,47,28,2,0.001104141567404575,3,0.000934770465318722
1107862361,6.9876857,100.4745281,,4,,100.4745281,6.9876857,1910.0154804952726,False,,,25,32,57,29,4,0.0009840153105428525,3,0.00080132253081736
1107862455,6.9969459,100.471983,,4,,100.471983,6.9969459,2256.431987525376,False,,,14,31,45,22,2,0.0011644784651907727,5,0.0013323268439637517
1107862775,6.9871363,100.4804965,,3,,100.4804965,6.9871363,5020.235644558506,False,,,22,31,53,21,4,0.0012011850748732081,2,0.00037235851262258277
1107862819,6.9873967,100.4664335,,3,,100.4664335,6.9873967,3115.1791644149166,False,,,23,30,53,16,1,0.00036314081154338655,5,0.0010714907189774462
1107862887,6.9922776,100.4732314,,3,,100.4732314,6.9922776,2520.3074880373415,False,,,25,25,50,29,1,0.0015056620003657574,4,0.0002446465781869682
1107862926,6.9974663,100.4718087,,3,,100.4718087,6.9974663,1056.133126465345,False,,,18,31,49,23,1,0.0011960013503090905,5,0.0017258989791783508
1107926432,7.0018673,100.4841022,,3,,100.4841022,7.0018673,1743.0501253624636,False,,,23,38,61,26,4,0.0007826548825839467,2,0.00022544659051616805
1107926433,7.0050294,100.479772,,3,,100.479772,7.0050294,1472.9807386824295,False,,,31,16,47,15,2,0.00043077888739133965,3,0.0002298874231014801
1107926467,7.013624,100.4809111,,3,,100.4809111,7.013624,2230.071742738491,False,,,28,33,61,26,1,0.0011789852086863523,1,0.0005482102293991972
1107926481,7.0125318,100.4793385,,4,,100.4793385,7.0125318,3659.4146967638994,False,,,21,16,37,25,3,0.00045614174597239824,5,0.0008991103709183187
1107926537,7.0056747,100.4793325,,3,,100.4793325,7.0056747,2002.199147258263,False,,,18,21,39,27,2,0.0003598590932871466,2,0.0006860905427177784
1107926561,7.0126345,100.4788781,,3,,100.4788781,7.0126345,1278.4508641349157,False,,,18,34,52,18,1,0.0005658575415089669,1,0.0009707960834846324
1107926597,7.0012341,100.4891389,,3,,100.4891389,7.0012341,3381.183249886328,False,,,15,24,39,19,1,0.0003892252158395913,3,0.0030411977066404565
1107926599,7.0129376,100.4775066,,3,,100.4775066,7.0129376,1512.2647823574996,False,,,20,28,48,22,1,0.0004106003118702676,1,0.0005997069694384785
1107926606,7.0000864,100.4897059,,3,,100.4897059,7.0000864,2389.3674402330057,False,,,28,33,61,14,4,0.0010113462800412805,3,0.0043049405942953
1107926609,7.0002469,100.4843025,,3,,100.4843025,7.0002469,793.6262876729211,False,,,27,24,51,26,3,0.0003281581658661923,3,0.0006019588429293808
1107926639,7.0063521,100.4793298,,4,,100.4793298,7.0063521,3223.7561076894117,False,,,19,24,43,28,5,0.0005887214150682618,3,0.0007403509778319187
1107926675,7.0000958,100.4887129,,3,,100.4887129,7.0000958,1899.7196173672287,False,,,21,16,37,15,4,0.00032300400792290896,1,0.004031531957874386
1107926719,6.9989589,100.4907261,,3,,100.4907261,6.9989589,1197.0751434175063,False,,,17,37,54,25,4,0.002072411421216652,3,0.005731157308858001
1107926734,7.0130433,100.4765814,,4,,100.4765814,7.0130433,1882.0917960647005,False,,,25,25,50,29,3,0.00035477072376657154,4,0.0003023069446712526
1107926808,6.9992417,100.4917309,,4,,100.4917309,6.9992417,1108.6215881974538,False,,,21,24,45,27,4,0.003000413288823234,3,0.00598320607232304
1107926940,7.0127437,100.4785183,,3,,100.4785183,7.0127437,1692.972781218806,False,,,14,20,34,31,1,0.0006260035314422782,1,0.0006491170323880209
1107926946,6.9990215,100.4910609,,3,,100.4910609,6.9990215,859.7527868374791,False,,,23,20,43,29,4,0.0023782171200982887,3,0.005823431835017574
1107926968,7.0140345,100.4811203,,4,,100.4811203,7.0140345,3940.497263656245,False,,,32,22,54,20,1,0.0010041777724920395,1,0.000315939865720331
1107926973,6.9990853,100.4902604,,3,,100.4902604,6.9990853,1086.2799444410678,False,,,19,37,56,19,3,0.0015903917869273905,3,0.005434507432691686
1107926977,7.0129772,100.4770008,,4,,100.4770008,7.0129772,1421.2906395295747,False,,,17,26,43,18,2,0.0001023524346996493,4,0.0004883400663853316
1108909293,6.9966299,100.4772313,,3,,100.4772313,6.9966299,1692.8962865407116,False,,,16,24,40,28,1,0.0004076990266833926,4,0.0010372485751840735
1108909309,6.9893954,100.4704182,,3,,100.4704182,6.9893954,1245.9911613940735,False,,,23,19,42,26,2,0.00018793925779791556,3,0.0004739773179815279
1108909313,6.9966549,100.4810768,,3,,100.4810768,6.9966549,1506.6206181671146,False,,,22,29,51,21,3,0.0010849207160166315,1,0.0007744024116814967
1108909319,6.9928024,100.4702178,,3,,100.4702178,6.9928024,1357.7632975975632,False,,,23,27,50,22,5,0.0014012070796955262,2,0.0006858037880435527
1108909332,6.9944998,100.4644804,,3,,100.4644804,6.9944998,1188.8902123534695,False,,,24,16,40,19,1,0.0023470112597864497,4,0.003456148051486219
1108909355,7.0114121,100.4553805,,3,,100.4553805,7.0114121,2265.5125984601864,False,,,27,22,49,29,3,0.00016608588661332904,5,0.0010885006607176978
1108909394,6.9926913,100.4696472,,3,,100.4696472,6.9926913,2098.005103154781,False,,,26,33,59,28,1,0.0016338375344479667,2,0.0012014604909173878
1108909401,6.9963479,100.4773373,,3,,100.4773373,6.9963479,1022.130666629959,False,,,24,26,50,24,1,0.0002721832330604921,3,0.0011210980931985028
1108909411,6.9880131,100.4688691,,3,,100.4688691,6.9880131,720.7651224802833,False,,,19,25,44,24,3,0.00015324601613483723,4,0.00043714402364880745
1108909449,7.0024239,100.4564875,,3,,100.4564875,7.0024239,1269.772929163799,False,,,23,28,51,16,1,0.001849475169033407,3,0.0018474010455694207
1108909473,6.9901653,100.4707175,,3,,100.4707175,6.9901653,1794.6609452460225,False,,,18,19,37,27,5,0.0003920279690943007,3,0.0009803442339020938
1108909487,6.9970486,100.4770955,,1,,100.4770955,6.9970486,342.4047874035659,False,,,15,14,29,24,3,3.6802407231002505e-05,4,0.0006226234593798679
1108909494,7.0116121,100.455312,,3,,100.455312,7.0116121,1610.4806993781638,False,,,17,26,43,23,3,0.0003769239879976634,5,0.0008940474592183227
1108909501,7.0207434,100.4537515,,4,,100.4537515,7.0207434,871.5740286855307,False,,,28,24,52,18,2,0.0008937007490401288,2,0.001704261382689192
1108909519,6.997061,100.4822506,,3,,100.4822506,6.997061,766.7379237644453,False,,,16,26,42,27,2,0.00016875133236844011,3,0.0013999320663235502
1108909542,6.9995826,100.4700287,,4,,100.4700287,6.9995826,2346.5116504330017,False,,,27,20,47,25,2,0.0009185538584374876,2,0.0018887807124537868
1108909545,7.0159592,100.4669448,,3,,100.4669448,7.0159592,5756.898545051054,False,,,20,26,46,14,5,0.0005599412215241628,3,0.000305288122675365
1108909548,7.0144787,100.4539956,,3,,100.4539956,7.0144787,1002.0473422655823,False,,,17,25,42,19,1,0.0009695877300069838,1,0.0015731555248865423
1108909550,6.993922,100.4646158,,3,,100.4646158,6.993922,2396.86588017176,False,,,27,29,56,23,1,0.0028821238115873003,3,0.003981432028856132
1108909554,7.0117423,100.4541095,,3,,100.4541095,7.0117423,3729.2984655002,False,,,23,24,47,21,1,0.000683284223505922,5,0.0015108913286472588
1108909562,6.9930496,100.4766486,,4,,100.4766486,6.9930496,2454.3792095112885,False,,,31,21,52,27,3,0.00042018280002828967,4,0.0007006588004243594
1108909564,6.9911709,100.4653196,,3,,100.4653196,6.9911709,1439.989821564871,False,,,20,26,46,23,1,0.002404235213915826,3,0.0028836969457348375
1108909586,7.0093078,100.4678037,,3,,100.4678037,7.0093078,2712.280639602265,False,,,20,28,48,23,4,0.0005691244190219206,1,0.0008715798834372526
1108909596,7.0185466,100.4538263,,3,,100.4538263,7.0185466,1447.9715788841843,False,,,20,26,46,27,3,0.0012837111343180015,2,0.0015660096485119095
1108909621,6.9896482,100.4702335,,4,,100.4702335,6.9896482,3710.8103940700394,False,,,24,18,42,18,2,0.0001943132351235044,3,0.0007692036791518558
1108909644,6.9969556,100.4818512,,3,,100.4818512,6.9969556,2212.817476666772,False,,,21,31,52,27,2,0.00026495556039211676,4,0.0011543068165500256
1108909672,6.9954629,100.4828168,,3,,100.4828168,6.9954629,1286.0782978251632,False,,,18,24,42,30,1,0.0007349227115872754,1,0.0025259071741606234
1108909691,6.9941335,100.4780194,,4,,100.4780194,6.9941335,2271.499503373578,False,,,28,30,58,28,2,0.00039702230660388374,5,0.0003156801136533291
1108909716,6.9948267,100.4727214,,3,,100.4727214,6.9948267,1662.4466605640262,False,,,20,27,47,30,1,0.00109426347317648,2,0.0006585510558646453
1108909722,6.9950043,100.4823724,,3,,100.4823724,6.9950043,2340.2832348172233,False,,,28,20,48,19,1,0.0005035928150327454,1,0.002318776765813908
1108909723,6.9996535,100.4707878,,3,,100.4707878,6.9996535,3810.2699449894535,False,,,27,28,55,23,1,0.0004674953901235067,3,0.002293075020991771
1108909747,7.0167618,100.4539045,,3,,100.4539045,7.0167618,1659.7156519341568,False,,,19,19,38,25,1,0.0003567265382273254,3,0.0017744570969084384
1110416315,7.0163429,100.4819066,,3,,100.4819066,7.0163429,1302.7945423417327,False,,,24,27,51,20,2,0.00019966227791969805,4,0.000402979904163761
1110416342,7.0142744,100.4799142,,3,,100.4799142,7.0142744,2605.9162230569627,False,,,27,21,48,18,2,0.0012044924302483462,4,0.00045265458749473166
1110416355,7.0160323,100.4806032,,3,,100.4806032,7.0160323,1113.1073616782578,False,,,24,25,49,26,4,0.00028668441478525247,5,0.0010576413266715466
1110416379,7.0015301,100.4756367,,3,,100.4756367,7.0015301,734.4750126120872,False,,,22,24,46,31,1,0.00035618957201615816,2,0.0007239812076142693
1110416402,7.0146703,100.480958,,3,,100.480958,7.0146703,1991.9370610029555,False,,,25,25,50,29,1,0.0014537286763482025,5,0.0003524822422335937
1110416410,7.0038374,100.4739745,,4,,100.4739745,7.0038374,1664.574057010424,False,,,13,25,38,25,1,0.0006150743370988833,2,0.000539454762156719
1110416444,7.0085628,100.4730775,,4,,100.4730775,7.0085628,2652.4482617766616,False,,,27,29,56,21,3,0.0002468019115455191,2,0.0014461709269542379
1110416454,7.003523,100.4789469,,1,,100.4789469,7.003523,175.76306510817616,False,,,18,23,41,22,2,0.0006757039382380471,4,0.0006542119780008349
1110416469,7.0134345,100.4740667,,3,,100.4740667,7.0134345,1492.521625640796,False,,,19,24,43,30,4,0.001445877175765943,2,0.0001422252784336291
1110416470,7.010931,100.4724426,,4,,100.4724426,7.010931,1189.484551383637,False,,,24,33,57,21,1,0.0005714015013199661,3,0.0008960714927884468
1110416501,7.0155978,100.4805634,,3,,100.4805634,7.0155978,1524.2397422584067,False,,,25,18,43,21,4,0.0006685021870861819,5,0.0006559184880955649
1110416526,7.0132623,100.475078,,3,,100.475078,7.0132623,2331.8756382229158,False,,,32,31,63,29,4,0.00048389825051392966,1,0.0009077238109497055
1110416535,7.0170356,100.4818254,,4,,100.4818254,7.0170356,2876.265456799499,False,,,28,23,51,19,2,0.0008268599133021572,4,0.00040163220419204404
1110416556,7.0030436,100.4740108,,4,,100.4740108,7.0030436,1280.957021009901,False,,,25,32,57,24,3,0.0002900499432643285,2,0.000328997758902377
1110416567,7.0140476,100.4809082,,4,,100.4809082,7.0140476,2575.826716887479,False,,,26,23,49,24,3,0.0012122308056222257,1,0.0001406479982831157
1110416568,7.0045161,100.4739438,,4,,100.4739438,7.0045161,1438.975046012666,False,,,20,28,48,26,5,0.00020513128839460594,2,0.0007789921986092211
1110416604,7.0174931,100.4818057,,3,,100.4818057,7.0174931,1225.0518237920462,False,,,24,34,58,22,4,0.0011841263395506278,5,0.00013920476270108288
1110416608,7.0175477,100.4825091,,3,,100.4825091,7.0175477,886.7654337025292,False,,,22,26,48,25,1,0.000549769470930204,2,4.856066166681316e-05
1110416631,7.0119313,100.472383,,2,,100.472383,7.0119313,176.11328214537411,False,,,25,30,55,20,2,0.0005548998003226899,4,0.0005806102244335247
1110416654,7.0084292,100.4723864,,3,,100.4723864,7.0084292,2203.81773145144,False,,,20,38,58,18,4,0.0004413185160666891,2,0.0016578884093174267
1110416655,7.0024918,100.4734594,,3,,100.4734594,7.0024918,1866.3357982733874,False,,,25,30,55,13,3,0.0005012917876607132,2,0.0010992740592338345
1110416666,6.9984318,100.4773233,,3,,100.4773233,6.9984318,1641.1708018906627,False,,,14,27,41,14,2,0.0005682841328280923,4,0.00020228327181272008
1110416677,7.0002496,100.4757434,,3,,100.4757434,7.0002496,956.4379043888405,False,,,18,13,31,31,4,0.0005334363898726917,2,0.0005906201484691357
1110416726,7.0011631,100.4744325,,4,,100.4744325,7.0011631,2306.030502916332,False,,,29,24,53,24,4,0.0007615207236994954,2,0.001439124514471582
1110416742,7.0131459,100.4793869,,3,,100.4793869,7.0131459,1101.979998617937,False,,,18,26,44,25,3,0.00030188407944656883,1,0.0006411102322916998
1110416754,7.0138154,100.4727813,,3,,100.4727813,7.0138154,1282.0450845168225,False,,,28,22,50,21,5,0.0007010243481367546,3,0.0005581383971786679
1115361870,7.0104982,100.4861835,,4,,100.4861835,7.0104982,2512.4210527440705,False,,,18,36,54,30,3,0.00010521380361836914,3,0.0005880168645811542
1115560969,7.0212312,100.4592883,,3,,100.4592883,7.0212312,1759.9619197983627,False,,,24,30,54,34,3,0.0008663195514513022,4,0.0005264134448194185
1115560973,7.0175509,100.4553406,,3,,100.4553406,7.0175509,5311.226664570543,False,,,23,24,47,26,4,0.0010225588752136177,2,0.0015396926053679843
1115560979,7.0167867,100.4553357,,3,,100.4553357,7.0167867,5383.170672934924,False,,,25,21,46,25,3,0.000924177120739118,3,0.0009567989254725122
1115560991,7.0215353,100.455361,,3,,100.455361,7.0215353,2492.160016452244,False,,,22,21,43,29,2,0.0008283491070083023,4,0.0004902607229076181
1115560995,7.0133817,100.4569381,,3,,100.4569381,7.0133817,1480.5815321853122,False,,,16,18,34,20,2,0.0008305048945265141,5,0.00056397748399607
1115561003,7.0208605,100.4553568,,4,,100.4553568,7.0208605,1799.6168004335816,False,,,20,22,42,17,2,0.0008660029967749361,4,0.0009364762981942092
1115561016,7.0187832,100.4553625,,3,,100.4553625,7.0187832,5175.623175072882,False,,,25,22,47,20,3,0.0011168321411838403,2,0.0008784186415533227
1115561024,7.0171744,100.4553357,,3,,100.4553357,7.0171744,5338.597996736001,False,,,13,24,37,26,4,0.0009188237475152818,3,0.0013435089302246258
1115561030,7.0195857,100.4553554,,3,,100.4553554,7.0195857,3936.8655569936063,False,,,19,30,49,24,3,0.0007720706283609372,2,0.00035540821613652435
1115561039,7.0227974,100.4553465,,3,,100.4553465,7.0227974,1255.5589938751948,False,,,19,22,41,21,2,0.0001383754768565495,4,0.0007240376719233943
1115561044,7.0142777,100.4564735,,3,,100.4564735,7.0142777,4894.5271198410255,False,,,25,27,52,21,3,0.00037863429542903316,4,0.0009709408050898375
1115561050,7.0227876,100.4595691,,1,,100.4595691,7.0227876,998.113431411992,False,,,17,28,45,23,1,0.00012984874542552128,1,0.0005180622305862037
1115561051,7.0215897,100.4703608,,3,yes,100.4703608,7.0215897,1671.0236526027747,False,,,20,14,34,23,5,0.0003442635090539032,3,0.0007812674014334035
1115585385,7.0072325,100.4765604,,4,,100.4765604,7.0072325,1311.4920306669521,False,,,32,37,69,22,2,0.000751286855050413,1,0.0001831483759987234
1115585403,7.0080654,100.4768967,,3,,100.4768967,7.0080654,745.3230683662425,False,,,27,21,48,31,3,0.0002386494925386614,4,0.0003531339405623677
1115585416,7.0060349,100.4759068,,3,,100.4759068,7.0060349,2182.680706778824,False,,,18,22,40,23,3,0.0004050356500650703,4,0.0006360236630964724
1115585426,7.0153332,100.4760337,,3,,100.4760337,7.0153332,1201.0535987108638,False,,,17,20,37,18,5,0.001289972849469543,3,0.00038880508847253213
1115585463,7.0063144,100.4762745,,3,,100.4762745,7.0063144,3542.8194486949906,False,,,22,30,52,17,3,6.890333275854007e-05,4,0.0005645528243587207
1115585518,7.0161589,100.4757879,,3,,100.4757879,7.0161589,665.2768141412006,False,,,13,32,45,26,5,0.0020397445989570203,3,0.0011597905587134353
