u,v,key,osmid,highway,name,oneway,reversed,length,bridge,lanes,maxspeed,ref,junction,access,tunnel,flood_level_u,flood_level_v,flood_level
916327921,916327839,0,77967093,secondary,,True,False,14.558639164933876,,2,,,roundabout,,,4,4,4
916327945,3614995932,0,96713523,tertiary,Niphat Songkaew 5,False,False,16.825276488263274,,,,,,,,1,1,1
916327945,4900465124,0,243079720,residential,,False,True,53.977768647068174,,,,,,,,1,1,1
916327945,2507400919,0,970311985,secondary,ถนนเพชรเกษม,True,False,60.25556789980702,,,,,,,,1,1,1
916327962,985092700,0,77967090,secondary,ถนนเพชรเกษม,True,False,21.08298601380908,,3,,,,,,2,2,2
947896950,2506088002,0,706104217,residential,ถนนเเสงศรี,False,False,62.504013674179966,,,,,,,,1,3,3
947896950,2506086831,0,243188432,residential,Thanon Sangsri 8,True,False,208.75992863535495,,,,,,,,1,4,4
947896950,2506087962,0,706104217,residential,ถนนเเสงศรี,False,True,46.09221180886848,,,,,,,,1,1,1
947896956,2506087987,0,706104217,residential,ถนนเเสงศรี,False,False,65.20419583475406,,,,,,,,4,4,4
947896956,4900465517,0,706104217,residential,ถนนเเสงศรี,False,True,65.1602530701825,,,,,,,,4,1,4
947896956,2506088476,0,706095305,residential,Thanon Sangchan,False,False,89.89032141494113,,,,,,,,4,4,4
947896958,2505176265,0,66984613,unclassified,,True,False,24.77789206210304,,,,,,,,1,1,1
947896958,2505176284,0,243079738,residential,Thanon Rajyindee Soi 6,True,False,239.19033402607204,,,,,,,,1,4,4
947896964,12346099054,0,330615829,unclassified,,False,False,34.78872694836605,,,,,,,,1,1,1
947896964,2506087550,0,81350005,residential,Tiparat Road,False,True,78.37048934263048,,,,,,,,1,1,1
947896964,8523431062,0,706104217,residential,ถนนเเสงศรี,False,False,30.008523495353614,,,,,,,,1,1,1
947896971,1115585697,0,706104219,tertiary,ถนนศุภสารรังสรรค์,False,True,23.930061333163188,,2,,,,,,5,5,5
947896971,2506087550,0,81350005,residential,Tiparat Road,False,False,85.21415440779394,,,,,,,,5,1,5
947896971,4900464597,0,706104219,tertiary,ถนนศุภสารรังสรรค์,False,False,63.22691715743536,,2,,,,,,5,5,5
947896972,947896989,0,66984613,unclassified,,True,False,76.62659670020027,,,,,,,,3,2,3
947896972,2505176686,0,243079723,residential,ถนนราษฏร์ยินดี ซอย 2,False,True,357.09157237943396,,,,,,,,3,3,3
947896976,3307271142,0,81350004,residential,ถนนตันรัตนากร,False,False,6.53215720577384,,,,,,,,3,3,3
947896976,620881015,0,323960908,secondary,ถนนศรีภูวนารถ,True,False,13.35571091902556,,,,,,,,3,3,3
947896979,2505176388,0,66984613,unclassified,,True,False,49.70710534247384,,,,,,,,2,2,2
947896979,2505176494,0,243079673,unclassified,,False,False,13.220689461428256,yes,,,,,,,2,2,2
947896981,947896972,0,66984613,unclassified,,True,False,136.67996717752172,,,,,,,,3,3,3
947896981,2507400773,0,81350006,unclassified,Thanon Rajyindee Soi 1,False,True,47.90231975101524,,,,,,,,3,3,3
947896981,1680668223,0,95542480,unclassified,,False,False,14.204711188296155,yes,,,,,,,3,3,3
947896982,1107773216,0,81350004,residential,ถนนตันรัตนากร,False,False,74.1015127487252,,,,,,,,3,4,4
947896982,3307271142,0,81350004,residential,ถนนตันรัตนากร,False,True,110.51562269564604,,,,,,,,3,3,3
947896982,1107773197,0,81350010,residential,,True,False,91.03877926262189,,,,,,,,3,3,3
947896982,1107773259,0,95532104,residential,,False,False,48.79750019823817,,,,,,,,3,3,3
947896985,2505176734,0,243079682,residential,,False,True,51.86398097983257,,,,,,,,3,3,3
947896985,2507400773,0,81350006,unclassified,Thanon Rajyindee Soi 1,False,False,82.36176048938931,,,,,,,,3,3,3
947896985,1597535079,0,81350006,unclassified,Thanon Rajyindee Soi 1,False,True,202.34684322755191,,,,,,,,3,5,5
947896989,947896979,0,66984613,unclassified,,True,False,21.259756714552235,,,,,,,,2,2,2
947896989,2505176514,0,243079775,residential,,False,True,13.721784870468392,yes,,,,,,,2,2,2
947896989,2505176598,0,243314440,residential,Thanon Rajyindee Soi 3,False,False,375.4975194242399,,,,,,,,2,3,3
985092239,916327730,0,77967084,secondary,ถนนเพชรเกษม,True,False,20.7496237489748,,,,,,,,2,2,2
985092239,985092700,0,706104217,residential,ถนนเเสงศรี,False,True,15.270010096756604,,,,,,,,2,2,2
985092359,8363289259,0,84842964,unclassified,Soi 4 Nipatsongkaew 1 Road,False,False,47.82734289082687,,,,,,,,3,1,3
985092359,8360827888,0,84842970,tertiary,Niphat Songkhro 5,False,True,38.76130701120208,,,,,,,,3,3,3
985092359,8360807203,0,96713523,tertiary,Niphat Songkaew 5,False,True,78.45854636253316,,,,,,,,3,3,3
985092634,2505177499,0,243188787,secondary,ถนนเพชรเกษม,True,False,73.75251467909204,,2,,,,,,3,3,3
985092634,796747745,0,1218221898,secondary,ถนนราษฎร์ยินดี,True,False,14.478737613571449,,,,,,,,3,3,3
985092700,2506087709,0,77967090,secondary,ถนนเพชรเกษม,True,False,58.24924196249603,,3,,,,,,2,2,2
985092700,985092239,0,706104217,residential,ถนนเเสงศรี,False,False,15.270010096756604,,,,,,,,2,2,2
985092700,6634630594,0,706104217,residential,ถนนเเสงศรี,False,True,31.182298238022177,,,,,,,,2,2,2
985092779,1431715427,0,243188776,residential,ถนนนิพัทธ์อุทิศ 1,False,False,106.30611547536938,,2,,,,,,4,5,5
985092779,8634028439,0,323958462,secondary,ถนนศรีภูวนารถ,True,False,513.9423877575064,,,,,,,,4,1,4
985092815,2506092950,0,84842973,secondary,ถนนนิพันธ์สงเคราะห์,False,True,67.375517776989,,,,,,,,3,3,3
985092815,2507401088,0,700908871,unclassified,Soi 4 Nipatsongkaew 1 Road,False,True,97.09866357378706,,,,,,,,3,2,3
985092815,2507401003,0,84842973,secondary,ถนนนิพันธ์สงเคราะห์,False,False,64.99101539395889,,,,,,,,3,2,3
985092815,2506092313,0,96713677,unclassified,ถนนนิพัทธ์สงเคราะห์ 1 ซอย 7,False,False,233.93526467606983,,,,,,,,3,4,4
986084781,1173916508,0,"[102007106, 1214455772]",primary,ถนนกาญจนวณิชย์,True,False,220.82607337915783,,3,,,,,,1,1,1
986090102,1160612973,0,959974132,primary,ถนนกาญจนวณิชย์,True,False,191.93327232416237,,,,,,,,1,3,3
986090146,796720013,0,959974131,primary,ถนนกาญจนวณิชย์,True,False,21.041666929805977,,3,,,,,,4,4,4
986090146,796747697,0,84963941,primary_link,,True,False,21.431046654025717,,,,,,,,4,1,4
986090190,796720013,0,40264701,secondary,ถนนศรีภูวนารถ,True,False,28.525414420695235,,,,,,,,4,4,4
986090190,4900464579,0,959974137,primary,ถนนกาญจนวณิชย์,True,False,23.113734598968097,,3,,,,,,4,4,4
1107773181,1107773223,0,142455606,residential,ถนนผดุงภักดี,False,False,56.047684526559244,,,,,,,,4,4,4
1107773181,1107773207,0,142455606,residential,ถนนผดุงภักดี,False,True,71.69850952593653,,,,,,,,4,4,4
1107773194,1107773241,0,84842974,residential,ถนนนิพัทธ์อุทิศ 3,True,False,118.12304227050848,,3,,,,,,1,1,1
1107773194,1431715423,0,706097791,residential,ถนนผดุงภักดี,True,False,54.943117843336246,,,,,,,,1,2,2
1107773197,1107773181,0,95532108,residential,ถนนศรีผดุงวิถี,True,False,162.27005113946095,,,,,,,,3,4,4
1107773198,1107773281,0,706097790,residential,ซอย 2 ถนนนิพัทธ์อุทิศ 3,True,False,38.13253936830243,,,,,,,,1,4,4
1107773198,1107773259,0,"[95532104, 142455593]",residential,,False,True,114.01102537159905,,,,,,,,1,3,3
1107773199,10904788579,0,1223390438,secondary,ถนนศรีภูวนารถ,True,False,31.36215128165878,,,,,,,,4,4,4
1107773207,1107773181,0,142455606,residential,ถนนผดุงภักดี,False,False,71.69850952593653,,,,,,,,4,4,4
1107773207,1559016898,0,95532102,residential,ถนนฉัยยากุลอุทิศ,False,False,31.65541567984885,,,,,,,,4,4,4
1107773207,1107773199,0,95532105,residential,ถนนผดุงภักดี,True,False,288.5508955709429,,,,,,,,4,4,4
1107773207,1107773263,0,95532107,residential,,False,True,360.7998972608446,,,,,,,,4,2,4
1107773211,1559016916,0,148941242,residential,ถนนฉัยยากุลอุทิศ,False,True,52.89153006895222,,,,,,,,5,5,5
1107773211,1110416556,0,1454593202,unclassified,ถนนหอยมุกต์,False,False,20.817143841688672,,,,,,,,5,3,5
1107773211,1431715415,0,1454593202,unclassified,ถนนหอยมุกต์,False,True,44.77682517542563,,,,,,,,5,5,5
1107773216,1107773223,0,81350004,residential,ถนนตันรัตนากร,False,False,85.42597223159638,,,,,,,,4,4,4
1107773216,947896982,0,81350004,residential,ถนนตันรัตนากร,False,True,74.1015127487252,,,,,,,,4,3,4
1107773223,1107773216,0,81350004,residential,ถนนตันรัตนากร,False,True,85.42597223159638,,,,,,,,4,4,4
1107773223,1680666115,0,142455606,residential,ถนนผดุงภักดี,False,False,89.5085043307752,,,,,,,,4,2,4
1107773223,1107773181,0,142455606,residential,ถนนผดุงภักดี,False,True,56.047684526559244,,,,,,,,4,4,4
1107773241,1431715380,0,95532101,residential,ซอย 1 ถนนนิพัทธ์อุทิศ 3,True,False,55.122895368106086,,,,,,,,1,1,1
1107773241,3307271117,0,84842974,residential,ถนนนิพัทธ์อุทิศ 3,True,False,154.34362016005375,,3,,,,,,1,3,3
1107773259,947896982,0,95532104,residential,,False,True,48.79750019823817,,,,,,,,3,3,3
1107773259,1107773281,0,95532106,residential,,False,False,75.34756991457799,,,,,,,,3,4,4
1107773259,1107773198,0,"[95532104, 142455593]",residential,,False,False,114.01102537159905,,,,,,,,3,1,3
1107773263,1110416666,0,1223390438,secondary,ถนนศรีภูวนารถ,True,False,34.70037996541542,,,,,,,,2,2,2
1107773263,1107773207,0,95532107,residential,,False,False,360.7998972608446,,,,,,,,2,4,4
1107773281,1107773259,0,95532106,residential,,False,True,75.34756991457799,,,,,,,,4,3,4
1107773281,1107773216,0,706097790,residential,ซอย 2 ถนนนิพัทธ์อุทิศ 3,True,False,46.262485434558634,,,,,,,,4,4,4
1107784878,1107784883,0,95533433,residential,Thanon Sangchan,True,False,86.52238317062995,,,,,,,,2,2,2
1107784878,1122072658,0,706256379,residential,ถนนกิมประดิษฐ์,False,True,75.85741258772832,,,,,,,,2,3,3
1107784878,4900465208,0,706256379,residential,ถนนกิมประดิษฐ์,False,False,47.94444470643308,,,,,,,,2,2,2
1107784879,4900465099,0,706093505,residential,Duangchan Rd,True,False,47.47097728594086,,,,,,,,3,3,3
1107784879,1107784887,0,706093504,residential,Thanon Sangchan,True,False,90.87243541365294,,,,,,,,3,4,4
1107784883,1107784884,0,95533433,residential,Thanon Sangchan,True,False,72.90311162783547,,,,,,,,2,5,5
1107784883,4900465209,0,706256377,residential,Thanon Sheutit,False,False,46.55086221131836,,2,,,,,,2,2,2
1107784883,2052547075,0,706256377,residential,Thanon Sheutit,False,True,76.43570330411494,,2,,,,,,2,5,5
1107784884,2506085496,0,40264697,tertiary,ถนนธรรมนูญวิถี,True,False,52.43567517425561,,2,,,,,,5,5,5
1107784884,4900465471,0,706093509,residential,Thanon Sangchan,True,False,57.12600867510139,,,,,,,,5,5,5
1107784887,2052497441,0,706093506,residential,Thanon Sangchan,True,False,55.56086119970707,,,,,,,,4,4,4
1107784887,2506086181,0,706104219,tertiary,ถนนศุภสารรังสรรค์,False,False,74.21398402030312,,2,,,,,,4,4,4
1107784887,1110416654,0,706104219,tertiary,ถนนศุภสารรังสรรค์,False,True,50.12041764992566,,2,,,,,,4,4,4
1107861868,1177550773,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,True,39.213146814525395,,,,,,,,1,1,1
1107861868,1680662182,0,155690313,residential,Soi Chumchon Bon Kai-Tha Yang,False,False,675.663112202521,,,,,,,,1,1,1
1107861868,1680661595,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,False,64.62146310599661,,,,,,,,1,1,1
1107862104,1680661420,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,False,66.76432402206086,,,,,,,,2,2,2
1107862104,1107862361,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,True,86.93312404823223,,,,,,,,2,4,4
1107862104,6636514652,0,932332558,residential,,False,False,119.57290071424592,,,,,,,,2,4,4
1107862361,4900465272,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,True,121.08711937275832,,,,,,,,4,2,4
1107862361,1558729805,0,155690298,unclassified,,False,False,64.83911093547697,,,,,,,,4,4,4
1107862361,1107862104,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,False,86.93312404823223,,,,,,,,4,2,4
1107862455,1431715384,0,129827553,residential,Thanon Nipatpukdee Soi 2,False,True,58.254742745257474,,,,,,,,2,1,2
1107862455,1431715410,0,232338905,tertiary,Thanon Nipatpukdee,False,False,81.83371901683995,,,,,,,,2,2,2
1107862455,1107862926,0,"[1259559184, 232338905, 1259559185]",tertiary,Thanon Nipatpukdee,False,True,60.99415412636716,yes,,,,,,,2,1,2
1107862455,1431715374,0,"[129827557, 706262925]",residential,Thanon Nipatpukdee Soi 1,False,False,121.26481090087482,yes,,,,,,,2,5,5
1107862775,1680661429,0,965621558,residential,,False,True,61.03597221696608,,,,,,,,4,1,4
1107862775,1680661420,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,True,656.140548434249,,,,,,,,4,2,4
1107862819,1680661314,0,155690279,unclassified,,False,True,40.72300086093975,,,,,,,,1,1,1
1107862819,1558343216,0,931321078,tertiary,ถนนพลพิชัย,False,False,97.51173755642196,,,,,,,,1,1,1
1107862819,6636840466,0,931321078,tertiary,ถนนพลพิชัย,False,True,306.79085649905494,,,,,,,,1,1,1
1107862887,8363380547,0,"[232338905, 321674386, 321674275]",tertiary,"['Thanon Plugthong-Kuangjong', 'Thanon Nipatpukdee']",False,False,65.84009938805006,,,,,,,,3,3,3
1107862887,1559016809,0,232338905,tertiary,Thanon Nipatpukdee,False,True,145.50066036437238,,,,,,,,3,3,3
1107862887,8643290511,0,932391651,residential,,False,False,148.7031671100549,,,,,,,,3,3,3
1107862926,8643291816,0,498671445,residential,,False,True,46.98074495456009,,,,,,,,1,5,5
1107862926,1107862455,0,"[1259559184, 1259559185, 232338905]",tertiary,Thanon Nipatpukdee,False,False,60.99415412636716,yes,,,,,,,1,2,2
1107862926,1196924393,0,1259559184,tertiary,Thanon Nipatpukdee,False,True,42.901261842693465,,,,,,,,1,3,3
1107926432,4900466223,0,95542483,residential,ถนนคลองเรียน 2,False,False,49.717704952062434,,,,,,,,4,4,4
1107926432,1431867152,0,95542483,residential,ถนนคลองเรียน 2,False,True,54.26667191994996,,,,,,,,4,5,5
1107926432,1431867164,0,129842392,residential,Thanon Klongren 2 Soi 8,False,False,145.02278389405384,,,,,,,,4,4,4
1107926433,1558314144,0,706094740,residential,ถนนสามชัย,False,False,25.61448196925423,,,,,,,,2,3,3
1107926433,8976429007,0,970010765,tertiary,ถนนธรรมนูญวิถี,True,False,284.2024293103294,,,,,,,,2,3,3
1107926467,1107926968,0,243188710,unclassified,Soi Boonraj,False,True,51.152437776824925,,,,,,,,3,3,3
1107926467,4900465052,0,498671427,residential,ซอยทินกร,False,False,113.48155376598346,,,,,,,,3,3,3
1107926467,1369020939,0,243188710,unclassified,Soi Boonraj,False,False,153.94768599126178,,,,,,,,3,3,3
1107926481,1107926561,0,95542482,tertiary,ถนนจุติอนุสรณ์,False,False,52.07872500490512,,,,,,,,3,1,3
1107926481,2505176697,0,95809258,unclassified,,False,False,30.822454688021462,yes,,,,,,,3,3,3
1107926481,1369020939,0,243188710,unclassified,Soi Boonraj,False,True,60.08413662701283,,,,,,,,3,3,3
1107926481,1666900747,0,95542485,residential,ถนนสามชัย,False,False,379.78821178918906,,,,,,,,3,2,3
1107926537,2506085555,0,243188741,residential,,False,False,126.45310375891616,,,,,,,,2,2,2
1107926537,8976429009,0,706105950,residential,ถนนสามชัย,False,False,84.19245389416878,,,,,,,,2,2,2
1107926537,1107926639,0,706105951,residential,ถนนสามชัย,False,True,75.38289195523836,,,,,,,,2,5,5
1107926561,1107926940,0,95542482,tertiary,ถนนจุติอนุสรณ์,False,False,41.523740041220506,,,,,,,,1,1,1
1107926561,1107926481,0,95542482,tertiary,ถนนจุติอนุสรณ์,False,True,52.07872500490512,,,,,,,,1,3,3
