osmid,y,x,highway,street_count,junction,longitude,latitude,gridcode,flood_distance_deg,flood_level
8934835024,7.1287543,100.4742609,,3,,100.4742609,7.1287543,1,0.0004229964263125854,1
8934851288,7.0691261,100.5538277,,3,,100.5538277,7.0691261,1,0.002582008138005942,1
8934852417,7.0701924,100.5528539,,1,,100.5528539,7.0701924,1,0.004015724163380944,1
8934852430,7.0697471,100.5539131,,3,,100.5539131,7.0697471,1,0.002955800176316382,1
8934853349,7.0728575,100.5213659,,1,,100.5213659,7.0728575,1,0.00729874008859273,1
8934864294,7.0676955,100.5243974,,1,,100.5243974,7.0676955,1,0.006973709922351305,1
8934864300,7.067576,100.5234395,,3,,100.5234395,7.067576,1,0.00600870634453522,1
8934865946,7.0696034,100.5244725,,1,,100.5244725,7.0696034,1,0.007565723067664888,1
8934865951,7.0695219,100.5228472,,3,,100.5228472,7.0695219,1,0.006061758053833667,1
8934871565,7.0664773,100.5225764,,1,,100.5225764,7.0664773,1,0.005079931097887478,1
8934881004,7.0640858,100.5269465,,3,,100.5269465,7.0640858,4,0.008408987130895057,4
8934886997,7.1240723,100.4588261,,1,,100.4588261,7.1240723,5,0.0009882368640049997,5
8934886999,7.1239895,100.4571609,,3,,100.4571609,7.1239895,1,0.0011256259343844731,1
8934887000,7.1266792,100.456557,,3,,100.456557,7.1266792,5,0.0008288651329220175,5
8934887002,7.1263718,100.4566804,,1,,100.4566804,7.1263718,5,0.0009806581077167079,5
8934887178,7.1400996,100.4706037,,1,,100.4706037,7.1400996,1,0.00025030289868502856,1
8934891235,6.9350031,100.5056629,,1,,100.5056629,6.9350031,2,0.032548785278835174,2
8934891685,7.1167321,100.5193762,,3,,100.5193762,7.1167321,1,0.0024435665714246687,1
8934891696,7.1162833,100.5189089,,1,,100.5189089,7.1162833,1,0.0028948652636367734,1
8934894279,6.9507307,100.4847336,,1,,100.4847336,6.9507307,1,0.014040676496581488,1
8934896362,6.9373355,100.4936948,,1,,100.4936948,6.9373355,1,0.02555264127311363,1
8934896368,6.9318346,100.4942957,,1,,100.4942957,6.9318346,1,0.027342358048014343,1
8934898251,7.1176979,100.4585364,,3,,100.4585364,7.1176979,1,0.0014769185919316823,1
8934902160,7.0625453,100.523527,,1,,100.523527,7.0625453,1,0.007301396680057537,1
8934902162,7.0619899,100.5235925,,3,,100.5235925,7.0619899,1,0.007680540583606879,1
8934904545,7.1162412,100.5164941,,3,,100.5164941,7.1162412,5,0.00235327087189027,5
8934904546,7.1168009,100.516334,,3,,100.516334,7.1168009,5,0.001786015665134951,5
8934904556,7.1161665,100.5161851,,3,,100.5161851,7.1161665,5,0.002299055360463117,5
8934906447,6.9485994,100.478083,,1,,100.478083,6.9485994,1,0.007251231058960812,1
8934906448,6.9487432,100.4772663,,1,,100.4772663,6.9487432,1,0.006432970593628652,1
8934906449,6.949453,100.4773253,,3,,100.4773253,6.949453,1,0.0065299192183197585,1
8934913599,7.0543017,100.5676071,,1,,100.5676071,7.0543017,4,0.015649526869285085,4
8934914589,6.9387982,100.4811132,,3,,100.4811132,6.9387982,1,0.014307829400125602,1
8934914780,7.0532057,100.5661587,,1,,100.5661587,7.0532057,4,0.017174531369081723,4
8934919354,7.1237502,100.5240682,,1,,100.5240682,7.1237502,1,0.0016226615112553563,1
8934919356,7.1218686,100.5238353,,3,,100.5238353,7.1218686,1,0.0019820367656935294,1
8934921352,7.0533827,100.5637823,,1,,100.5637823,7.0533827,1,0.016201364950081065,1
8934922146,7.0064162,100.4342705,,1,,100.4342705,7.0064162,3,0.00027113615459250297,3
8934922154,6.964674,100.4827863,,3,,100.4827863,6.964674,1,0.010340479399861758,1
8934922156,6.9655238,100.482883,,3,,100.482883,6.9655238,1,0.009486894114161173,1
8934923361,7.0550175,100.5691825,,3,,100.5691825,7.0550175,4,0.014532883814375097,4
8934923391,7.0544361,100.5676541,,1,,100.5676541,7.0544361,4,0.015507170214888103,4
8934927097,7.0758418,100.51955,,3,,100.51955,7.0758418,1,0.009401360495727925,1
8934927100,7.0766139,100.5194977,,1,,100.5194977,7.0766139,1,0.010145849606799503,1
8934929044,7.0876659,100.5475692,,3,,100.5475692,7.0876659,1,0.011993534158408996,1
8934931918,7.0538611,100.5676487,,1,,100.5676487,7.0538611,4,0.01605601037721298,4
8934932382,7.1170093,100.5194863,,3,,100.5194863,7.1170093,1,0.0021809161325591553,1
8934936464,7.0123156,100.4389931,,1,,100.4389931,7.0123156,5,0.0006994572564357975,5
8934942533,7.0734158,100.5488035,,1,,100.5488035,7.0734158,1,0.009187776966795527,1
8934942537,7.0739313,100.5489577,,3,,100.5489577,7.0739313,1,0.009414666915408048,1
8934942668,7.1118572,100.5368838,,1,,100.5368838,7.1118572,4,0.0012041621556367437,4
8934944403,7.1140353,100.5484772,,3,,100.5484772,7.1140353,5,0.0054087851218138526,5
8934944406,7.1140153,100.5480262,,1,,100.5480262,7.1140153,5,0.0056026104730993445,5
8934944407,7.1143762,100.5485596,,3,,100.5485596,7.1143762,5,0.0056841096734171585,5
8934944410,7.113138,100.5483316,,3,,100.5483316,7.113138,5,0.004693629629117566,5
8934948173,7.1146219,100.5390829,,3,,100.5390829,7.1146219,4,0.0047305987164270044,4
8934948174,7.1152413,100.5392119,,1,,100.5392119,7.1152413,4,0.005310652187974362,4
8934948719,7.1128369,100.520301,,3,,100.520301,7.1128369,5,0.006276808746443208,5
8934950667,7.0747659,100.5323181,,3,,100.5323181,7.0747659,2,0.013013928697693031,2
8934952843,7.1161102,100.5309668,,3,,100.5309668,7.1161102,1,0.004181057600962886,1
8934952847,7.1157018,100.5309923,,1,,100.5309923,7.1157018,1,0.004554961981987355,1
8934954372,7.0958355,100.5448754,,1,,100.5448754,7.0958355,1,0.0034057264351454925,1
8934954373,7.0951713,100.5446823,,3,,100.5446823,7.0951713,1,0.004028502229869314,1
8934955059,7.1150444,100.5404404,,1,,100.5404404,7.1150444,4,0.005940752497592112,4
8934955063,7.1141446,100.5403905,,3,,100.5403905,7.1141446,4,0.005301719736195877,4
8934955899,7.1158056,100.5382463,,1,,100.5382463,7.1158056,4,0.00535804573914874,4
8934955910,7.1150017,100.5377733,,3,,100.5377733,7.1150017,4,0.004437986858277889,4
8934956948,7.1152236,100.5353962,,3,,100.5353962,7.1152236,4,0.004472518105156799,4
8934956962,7.1136935,100.5353697,,1,,100.5353697,7.1136935,4,0.002992571263952792,4
8934956963,7.1151747,100.5360146,,3,,100.5360146,7.1151747,4,0.004347744292323918,4
8934956966,7.114556,100.536122,,1,,100.536122,7.114556,4,0.003724866911365058,4
8934956967,7.1151053,100.536907,,3,,100.536907,7.1151053,4,0.004322192902678159,4
8934956968,7.1146783,100.5369328,,1,,100.5369328,7.1146783,4,0.0039051232409745206,4
8934961869,7.1003138,100.5330522,,1,,100.5330522,7.1003138,4,0.006537197009893583,4
8934962967,7.0937624,100.5424081,,3,,100.5424081,7.0937624,1,0.005683190138391368,1
8934962977,7.093676,100.5417953,,1,,100.5417953,7.093676,1,0.005980869089791259,1
8934965311,7.1149279,100.5540928,,1,,100.5540928,7.1149279,1,0.005761707177327369,1
8934965366,7.1169527,100.5384207,,1,,100.5384207,7.1169527,4,0.006492964840558697,4
8934965367,7.1177575,100.5382933,,3,,100.5382933,7.1177575,1,0.006212176230191528,1
8934967896,7.0426164,100.5476113,,1,,100.5476113,7.0426164,1,0.017578635521569186,1
8934967912,7.0418791,100.5468307,,1,,100.5468307,7.0418791,1,0.018213139993937515,1
8934967915,7.0411433,100.5468212,,3,,100.5468212,7.0411433,1,0.01894444227133385,1
8934969346,7.1170991,100.5251196,,1,,100.5251196,7.1170991,5,0.0049267206023449065,5
8934969353,7.1177162,100.5242188,,3,,100.5242188,7.1177162,1,0.0040837639164782525,1
8934970331,7.1133845,100.5536935,,3,,100.5536935,7.1133845,1,0.0042442911327256715,1
8934970332,7.1141448,100.5531031,,1,,100.5531031,7.1141448,5,0.0050145333596350915,5
8934970336,7.1133445,100.5530682,,3,,100.5530682,7.1133445,5,0.004216295265369335,5
8934970337,7.110911,100.5522314,,1,,100.5522314,7.110911,5,0.0017648925524788766,5
8934970341,7.1133019,100.5524066,,3,,100.5524066,7.1133019,5,0.0041362883090708975,5
8934970342,7.1132988,100.5523591,,3,,100.5523591,7.1132988,5,0.0041345352042749415,5
8934970346,7.1143071,100.5524272,,1,,100.5524272,7.1143071,5,0.005140949141253603,5
8934970347,7.1121739,100.5518237,,1,,100.5518237,7.1121739,4,0.0030113309181364414,4
8934970350,7.1132591,100.5519317,,4,,100.5519317,7.1132591,4,0.004101006725272513,4
8934970354,7.1145067,100.5520678,,1,,100.5520678,7.1145067,4,0.005355078690361682,4
8934970355,7.1116948,100.5515541,,1,,100.5515541,7.1116948,4,0.0025306384601278295,4
8934970361,7.1132312,100.5516597,,3,,100.5516597,7.1132312,4,0.004064539636575498,4
8934970362,7.1138174,100.5510955,,1,,100.5510955,7.1138174,5,0.004658117127573256,5
8934970363,7.1131669,100.5510303,,3,,100.5510303,7.1131669,5,0.004005079947647778,5
8934971913,7.1285941,100.5372298,,3,,100.5372298,7.1285941,5,0.008281935734507168,5
8934973859,7.129994,100.5426827,,3,,100.5426827,7.129994,5,0.013593085859569405,5
8934973860,7.1304439,100.5426733,,1,,100.5426733,7.1304439,5,0.01381104563828286,5
8934977059,7.0600161,100.5169523,,1,,100.5169523,7.0600161,1,0.0026710509232276847,1
8934977062,7.0590501,100.5169848,,3,,100.5169848,7.0590501,1,0.0032567779008549685,1
8934981721,7.1301299,100.5379519,,3,,100.5379519,7.1301299,5,0.00984211964563536,5
8934981722,7.1302054,100.5377107,,3,,100.5377107,7.1302054,5,0.009722318741192301,5
8934981723,7.1304439,100.5380452,,1,,100.5380452,7.1304439,5,0.01012774351409323,5
8934981726,7.1285772,100.5376321,,3,,100.5376321,7.1285772,5,0.008586115177073639,5
8934981727,7.1289242,100.5375919,,3,,100.5375919,7.1289242,5,0.008771318128147933,5
8934981728,7.1289888,100.5373693,,3,,100.5373693,7.1289888,5,0.00864309965308579,5
8934982020,7.124224,100.5372673,,1,,100.5372673,7.124224,1,0.006369405882071673,1
8934982053,7.1218233,100.5441438,,3,,100.5441438,7.1218233,1,0.011785690914138326,1
8934982054,7.1218298,100.5440262,,3,,100.5440262,7.1218298,1,0.011670538265199135,1
8934982943,7.1297945,100.5415063,,3,,100.5415063,7.1297945,5,0.012476333739721427,5
8934982944,7.1297891,100.5409552,,3,,100.5409552,7.1297891,5,0.012005378758040502,5
8934988379,7.0592036,100.5152719,,1,,100.5152719,7.0592036,1,0.0021591378161743735,1
8934988384,7.0591529,100.5159767,,1,,100.5159767,7.0591529,1,0.002517796379498299,1
8934988386,7.058614,100.5160359,,3,,100.5160359,7.058614,1,0.003009725092458954,1
8934991441,7.0820878,100.5459684,,1,,100.5459684,7.0820878,1,0.017173640250063127,1
8934991442,7.0821863,100.5456921,,3,,100.5456921,7.0821863,1,0.017048747422802137,1
8934993925,7.1274817,100.5455192,,1,,100.5455192,7.1274817,1,0.015015838878155462,1
8934993927,7.1274571,100.5440344,,3,,100.5440344,7.1274571,1,0.013735018618352192,1
8934993928,7.1275576,100.5440326,,3,,100.5440326,7.1275576,1,0.013788335405774232,1
8934993929,7.1275588,100.5439308,,3,,100.5439308,7.1275588,1,0.013703965074204487,1
8934994175,7.0887827,100.5087286,,1,,100.5087286,7.0887827,1,0.0013082008566764544,1
8934994176,7.0986899,100.5070881,,1,,100.5070881,7.0986899,1,0.0017289052539772177,1
8934994180,7.0959322,100.5125867,,3,,100.5125867,7.0959322,4,0.0042545158973041845,4
8934994194,7.0771449,100.4859285,,1,,100.4859285,7.0771449,2,0.0001133457250081567,2
8934996649,7.1250997,100.5426907,,3,,100.5426907,7.1250997,1,0.011395495460361444,1
8935002344,7.1128858,100.515874,,1,,100.515874,7.1128858,5,0.002134386753690139,5
8935002345,7.1122288,100.5159747,,3,,100.5159747,7.1122288,5,0.0026503418018954433,5
8935002346,7.1122524,100.5158928,,3,,100.5158928,7.1122524,5,0.002577586668046606,5
8935002350,7.1122151,100.5153912,,1,,100.5153912,7.1122151,5,0.0023039300890000834,5
8935007107,7.0571572,100.5162549,,1,,100.5162549,7.0571572,1,0.004420989181958788,1
8935007324,7.0996451,100.5085666,,1,,100.5085666,7.0996451,2,0.002034980081804278,2
8935007325,7.1007947,100.5079707,,3,,100.5079707,7.1007947,2,0.0009443664432548552,2
8935007328,7.100226,100.5079146,,1,,100.5079146,7.100226,3,0.0014991373922863766,3
8935007329,7.1006706,100.5099567,,3,,100.5099567,7.1006706,1,0.001326888675460194,1
8935007333,7.1007263,100.5095963,,1,,100.5095963,7.1007263,1,0.0015538788511134504,1
8935007334,7.1009178,100.5101021,,3,,100.5101021,7.1009178,1,0.0010466625461329445,1
8935007341,7.1009805,100.5089128,,1,,100.5089128,7.1009805,2,0.0008981125993401267,2
8935007342,7.0923966,100.5147381,,1,,100.5147381,7.0923966,4,0.0072685744157705325,4
8935007349,7.0922048,100.5133154,,3,,100.5133154,7.0922048,4,0.006163379213102757,4
8935007350,7.0869094,100.4788208,,3,,100.4788208,7.0869094,1,0.001353529886647954,1
8935007352,7.085753,100.4788998,,1,,100.4788998,7.085753,1,0.002376552925805698,1
8935007356,7.0989814,100.5089628,,3,,100.5089628,7.0989814,2,0.0027580580097258996,2
8935007360,7.098689,100.5085617,,3,,100.5085617,7.098689,4,0.002864783674492459,4
8935007361,7.0740706,100.4824524,,1,,100.4824524,7.0740706,1,0.00010721226001675623,1
8935007366,7.0752877,100.4860478,,3,,100.4860478,7.0752877,2,0.0018083954116221662,2
8935007367,7.0757555,100.4860707,,3,,100.4860707,7.0757555,2,0.0013488823405240177,2
8935007368,7.075729,100.4865148,,3,,100.4865148,7.075729,4,0.001360086959174567,4
8935007369,7.0757595,100.4856817,,1,,100.4856817,7.0757595,2,0.0013324887911641194,2
8935007425,7.1285595,100.5370501,,1,,100.5370501,7.1285595,5,0.008121638593550858,5
8935018988,7.0551402,100.5197719,,1,,100.5197719,7.0551402,1,0.008015664631222589,1
8935018989,7.0555996,100.5192817,,3,,100.5192817,7.0555996,1,0.00734858277899188,1
8935018991,7.0560737,100.519251,,3,,100.519251,7.0560737,1,0.006970021051761192,1
8935030748,7.0946963,100.4817402,,1,,100.4817402,7.0946963,5,0.0010501997793537178,5
8935030752,7.0941226,100.4788562,,3,,100.4788562,7.0941226,5,0.0019776240141811887,5
8935030754,7.1002431,100.511313,,3,,100.511313,7.1002431,1,0.0015022055572675487,1
8935030761,7.1002347,100.5099392,,3,,100.5099392,7.1002347,1,0.0016881947166896942,1
8935030762,7.0935039,100.5137362,,1,,100.5137362,7.0935039,4,0.005883640872889905,4
8935030763,7.0940207,100.5135913,,3,,100.5135913,7.0940207,4,0.005561641427294902,4
8935030764,7.0946919,100.5114675,,1,,100.5114675,7.0946919,4,0.003335546743391355,4
8935030765,7.0952793,100.5114034,,3,,100.5114034,7.0952793,4,0.003119657665454581,4
8935030767,7.085946,100.4804769,,1,,100.4804769,7.085946,4,0.0011950890259846355,4
8935030772,7.0991207,100.5133004,,1,,100.5133004,7.0991207,1,0.0035451888740932734,1
8935030775,7.0958062,100.5095115,,1,,100.5095115,7.0958062,4,0.001178479392943292,4
8935030778,7.0949373,100.509687,,3,,100.509687,7.0949373,4,0.0016233574726382356,4
8935030797,7.0836849,100.4846062,,1,,100.4846062,7.0836849,5,0.0006521415830643224,5
8935030801,7.0978987,100.5093788,,1,,100.5093788,7.0978987,4,0.002314895698041996,4
8935030808,7.0981147,100.50866,,3,,100.50866,7.0981147,4,0.0023046359186712937,4
8935030809,7.0981498,100.511966,,1,,100.511966,7.0981498,1,0.0036947643144609878,1
8935030810,7.097829,100.5119698,,3,,100.5119698,7.097829,1,0.004002404293431899,1
8935030811,7.0763974,100.4874236,,3,,100.4874236,7.0763974,4,0.0002798951006749063,4
8935059488,7.0341367,100.4742113,,1,,100.4742113,7.0341367,1,0.0009263889759975856,1
8935059489,7.033362,100.4670176,,1,,100.4670176,7.033362,4,7.171209227550822e-05,4
8935059492,7.0323828,100.4673125,,3,,100.4673125,7.0323828,3,0.00035334424314904475,3
8935059493,7.0340222,100.464153,,1,,100.464153,7.0340222,3,0.0006890025488779313,3
8935059500,7.0336758,100.4614667,,3,,100.4614667,7.0336758,1,0.0007881535471445948,1
8935059501,7.0319844,100.4538211,,1,,100.4538211,7.0319844,5,0.001434411685935224,5
8935069229,7.1190047,100.5535336,,1,,100.5535336,7.1190047,1,0.009858381175922097,1
8935070766,7.1136604,100.5233493,,1,,100.5233493,7.1136604,1,0.0068206021639327435,1
8935071526,7.0741158,100.4871757,,1,,100.4871757,7.0741158,4,0.0014566822622798477,4
8935071528,7.09011,100.511757,,1,,100.511757,7.09011,1,0.004612873017184107,1
8935071533,7.0901374,100.5112186,,3,,100.5112186,7.0901374,1,0.004133115796179907,1
8935071538,7.0806159,100.5116031,,1,,100.5116031,7.0806159,1,0.004231031429854058,1
8935071541,7.0818407,100.5113562,,3,,100.5113562,7.0818407,4,0.003912155041200738,4
8935071561,7.0798806,100.510811,,3,,100.510811,7.0798806,1,0.0033243181076865673,1
8935071562,7.0797216,100.511852,,1,,100.511852,7.0797216,1,0.004354196214056606,1
8935071595,7.0840322,100.5072293,,3,,100.5072293,7.0840322,1,0.00030225734724885505,1
8935078335,7.0351464,100.4464674,,1,,100.4464674,7.0351464,5,0.0009226323249093732,5
8935078340,7.0349007,100.4430266,,1,,100.4430266,7.0349007,2,0.0004413693985533814,2
8935078341,7.0358064,100.4433194,,1,,100.4433194,7.0358064,4,0.0009073638951861281,4
8935079331,7.1305676,100.5204592,,3,,100.5204592,7.1305676,5,0.0021182618863644846,5
8935079349,7.1359957,100.5192643,,1,,100.5192643,7.1359957,5,0.005855634957757902,5
8935079351,7.1356763,100.5202702,,1,,100.5202702,7.1356763,3,0.005997652811712466,3
8935079382,7.130372,100.5192938,,3,,100.5192938,7.130372,3,0.001029990828155491,3
8935079396,7.1333901,100.5140823,,1,,100.5140823,7.1333901,5,0.0027647795849741353,5
8935079397,7.1335697,100.5143344,,3,,100.5143344,7.1335697,5,0.0027614290366814536,5
8935079406,7.1360036,100.518119,,1,,100.518119,7.1360036,5,0.005274110011514916,5
8935079410,7.1354149,100.517281,,3,,100.517281,7.1354149,5,0.004408851310614243,5
8935079411,7.1357535,100.5184194,,1,,100.5184194,7.1357535,5,0.005192759818288604,5
8935085519,7.1349923,100.5177918,,3,,100.5177918,7.1349923,5,0.004223347336482728,5
8935085529,7.1316735,100.5153027,,4,,100.5153027,7.1316735,5,0.0006786019913634145,5
8935086018,7.1361747,100.550638,,3,,100.550638,7.1361747,5,0.023603506972692194,5
8935135360,7.0563161,100.5206151,,1,,100.5206151,7.0563161,1,0.007792661872749997,1
8935152401,7.0138077,100.3055245,,1,,100.3055245,7.0138077,3,0.10819402985970922,3
8935165063,7.0078232,100.3012396,,1,,100.3012396,7.0078232,3,0.11344905013834156,3
8935182048,7.0380738,100.5846412,,1,,100.5846412,7.0380738,5,0.0327174141852244,5
8935182054,7.0377485,100.5845778,,3,,100.5845778,7.0377485,5,0.033013971212987145,5
8935225858,7.0137857,100.2979919,,3,,100.2979919,7.0137857,3,0.11565037139066252,3
8935248216,7.0361092,100.5844876,,1,,100.5844876,7.0361092,5,0.03457475838540152,5
8935260823,7.0365857,100.5834013,,1,,100.5834013,7.0365857,5,0.033854363206472685,5
8935260825,7.036587,100.5840169,,3,,100.5840169,7.036587,5,0.03399601094673001,5
8935262474,7.0184704,100.4655866,,1,,100.4655866,7.0184704,4,0.0007386907202771811,4
8935262479,7.0191653,100.4751852,,3,,100.4751852,7.0191653,2,0.0024923373517190023,2
8935262480,7.0192673,100.4756716,,3,,100.4756716,7.0192673,2,0.0028142409137051094,2
8935262481,7.0189922,100.4765167,,1,,100.4765167,7.0189922,4,0.0023509183931971446,4
8935262489,7.0243683,100.4543643,,1,,100.4543643,7.0243683,2,0.0010710286840930948,2
8935262513,7.0270463,100.4662974,,1,,100.4662974,7.0270463,5,0.00046554228977974224,5
8935265519,7.0332023,100.5705039,,1,,100.5705039,7.0332023,4,0.03601971765067711,4
8935265523,7.0671765,100.5472465,,3,,100.5472465,7.0671765,1,0.007519901646994396,1
8935265524,7.0682485,100.5472017,,4,,100.5472017,7.0682485,1,0.008537285406105306,1
8935265525,7.0683189,100.5481831,,3,,100.5481831,7.0683189,1,0.00769393674981175,1
8935265527,7.0682008,100.5462898,,3,,100.5462898,7.0682008,1,0.008301608940810456,1
8935271355,7.0271568,100.5734772,,1,,100.5734772,7.0271568,4,0.042021230227552955,4
8935273993,7.0623266,100.5719604,,1,,100.5719604,7.0623266,4,0.006861317311122176,4
8935273996,7.0618661,100.570406,,1,,100.570406,7.0618661,4,0.007594939327507003,4
8935275219,7.0280512,100.472087,,1,,100.472087,7.0280512,4,0.0005001677256705758,4
8935275220,7.0278541,100.4705089,,3,,100.4705089,7.0278541,3,0.0005787236298787124,3
8935275225,7.0279492,100.4697009,,3,,100.4697009,7.0279492,2,0.000539667999487383,2
8935275226,7.0247403,100.460123,,1,,100.460123,7.0247403,5,0.0009130326141095334,5
8935280655,7.0323451,100.5525372,,1,,100.5525372,7.0323451,1,0.02866361569016433,1
8935280656,7.0326766,100.5525747,,3,,100.5525747,7.0326766,1,0.028353910744009062,1
8935284658,7.0635497,100.5723868,,1,,100.5723868,7.0635497,4,0.005618106883474072,4
8935286106,7.0644095,100.5685633,,1,,100.5685633,7.0644095,4,0.00617480653812299,4
8935295180,7.0036395,100.4515144,,1,,100.4515144,7.0036395,3,0.0007467198205230344,3
8935295184,7.0053882,100.4479407,,3,,100.4479407,7.0053882,5,0.0008098007276122867,5
8935295191,7.0038167,100.4481164,,3,,100.4481164,7.0038167,5,0.00021056856051689191,5
8935295192,7.0044549,100.4430828,,3,,100.4430828,7.0044549,4,0.0011384497927851476,4
8935295195,7.0052196,100.4415902,,1,,100.4415902,7.0052196,4,0.0005398189160207471,4
8935295196,7.0105452,100.4445943,,1,,100.4445943,7.0105452,4,0.0008713822427454813,4
8935301503,7.0549931,100.5530072,,1,,100.5530072,7.0549931,1,0.00944374403744896,1
8935301507,7.0556141,100.5529172,,3,,100.5529172,7.0556141,1,0.00905086609109366,1
8935303483,7.053026,100.5412357,,1,,100.5412357,7.053026,1,0.00792506298610089,1
8935308155,7.0354943,100.5568287,,1,,100.5568287,7.0354943,1,0.027211164394801243,1
8935308160,7.034566,100.5568473,,3,,100.5568473,7.034566,1,0.02805791981285364,1
8935315789,7.0597047,100.5422629,,1,,100.5422629,7.0597047,1,0.0027529831965043094,1
8935320098,7.0605991,100.5560656,,1,,100.5560656,7.0605991,1,0.006904807323071014,1
8935325772,7.0364007,100.562865,,1,,100.562865,7.0364007,1,0.029598736149631568,1
8935325784,7.0390426,100.5628488,,3,,100.5628488,7.0390426,1,0.02752802706544341,1
8935326412,7.0388935,100.5603879,,3,,100.5603879,7.0388935,1,0.026120333168574664,1
8935326659,7.0381243,100.5596504,,1,,100.5596504,7.0381243,1,0.026328320603931678,1
8935326663,7.0389001,100.5596638,,3,,100.5596638,7.0389001,1,0.02569499574137972,1
8935328638,7.0403165,100.5858542,,1,,100.5858542,7.0403165,5,0.03093485557233834,5
8935351552,7.0521555,100.5733484,,1,,100.5733484,7.0521555,4,0.017032309389715033,4
8935352672,7.0423573,100.5603814,,3,,100.5603814,7.0423573,1,0.023406245485602262,1
8935364256,7.0025049,100.5296149,,3,,100.5296149,7.0025049,1,0.03523827577601362,1
8935372483,7.0225527,100.5763994,,1,,100.5763994,7.0225527,5,0.03761901649370203,5
8935372492,7.023583,100.577306,,1,,100.577306,7.023583,5,0.038710506720983036,5
8935385265,7.0649545,100.533364,,1,,100.533364,7.0649545,4,0.003672375951181858,4
8935385267,7.065411,100.5332763,,3,,100.5332763,7.065411,4,0.004122035315949693,4
8935386742,7.0398187,100.577656,,1,,100.577656,7.0398187,4,0.029797440617385446,4
8935395610,7.0057413,100.4613635,,1,,100.4613635,7.0057413,1,0.0021763604707649826,1
8935396182,7.0291663,100.5789573,,3,,100.5789573,7.0291663,4,0.0405182185492421,4
8935396187,7.0292931,100.5782247,,1,,100.5782247,7.0292931,4,0.04028242155149928,4
8935396423,7.0330852,100.5782086,,1,,100.5782086,7.0330852,4,0.03653026595217416,4
8935401221,7.041348,100.5727597,,1,,100.5727597,7.041348,4,0.02781987851930019,4
8935401223,7.0413567,100.5733438,,3,,100.5733438,7.0413567,4,0.027822764536699726,4
8935404037,7.0449976,100.5491522,,1,,100.5491522,7.0449976,1,0.015566398535429328,1
8935404046,7.0440553,100.5491133,,3,,100.5491133,7.0440553,1,0.016466714520200435,1
8935405212,7.0265392,100.5767924,,1,,100.5767924,7.0265392,5,0.04162210520412699,5
8935410583,7.025115,100.579547,,1,,100.579547,7.025115,5,0.040474204650767766,5
8935426810,7.0471152,100.569423,,1,,100.569423,7.0471152,4,0.022265109350606972,4
8935428463,7.021821,100.5818471,,3,,100.5818471,7.021821,5,0.03761349660508987,5
8935428518,7.0088348,100.4565637,,1,,100.4565637,7.0088348,2,0.0013751822489686569,2
8935429102,7.0239856,100.5811989,,3,,100.5811989,7.0239856,5,0.039614761689277564,5
8935429111,7.0233873,100.5798729,,1,,100.5798729,7.0233873,5,0.03880909596401956,5
8935430018,7.0470549,100.5710867,,3,,100.5710867,7.0470549,4,0.022156886656876953,4
8935451003,7.0054884,100.5396532,,1,,100.5396532,7.0054884,1,0.03911381799266557,1
8935459819,7.0591058,100.5714186,,1,,100.5714186,7.0591058,4,0.010118816957269981,4
8935459833,7.0574122,100.5688024,,3,,100.5688024,7.0574122,4,0.012322326163163094,4
8935459840,7.0572165,100.5708244,,3,,100.5708244,7.0572165,4,0.012067067151338238,4
8935459851,7.0658389,100.5369723,,1,,100.5369723,7.0658389,2,0.003352859581576619,2
8935467461,7.051703,100.5606247,,1,,100.5606247,7.051703,1,0.016507646597791106,1
8935470138,7.0218726,100.5729836,,1,,100.5729836,7.0218726,4,0.036874258887651175,4
8935471441,7.0635011,100.5168685,,1,,100.5168685,7.0635011,1,0.0019834999466842827,1
8935476425,7.0527678,100.5596276,,1,,100.5596276,7.0527678,1,0.015212960562821277,1
8935477250,7.008695,100.5431601,,1,,100.5431601,7.008695,4,0.03836504959555315,4
8935484415,7.0608533,100.5296686,,1,,100.5296686,7.0608533,1,0.005331437055782358,1
8935484477,7.0633554,100.5614474,,1,,100.5614474,7.0633554,1,0.006978212856997793,1
8935490725,7.0320869,100.5858408,,1,,100.5858408,7.0320869,5,0.0388089150000282,5
8935490743,7.0308419,100.5861109,,3,,100.5861109,7.0308419,5,0.040081504641576164,5
8935493084,7.0640548,100.5584756,,1,,100.5584756,7.0640548,1,0.004341771026033713,1
8935504618,7.0722393,100.5200241,,1,,100.5200241,7.0722393,1,0.006117624414672294,1
8935505469,7.0349353,100.5444154,,1,,100.5444154,7.0349353,1,0.0250715162315926,1
8935505478,7.0348904,100.545299,,3,,100.545299,7.0348904,1,0.025111379823091244,1
8935515736,7.0177676,100.5502036,,1,,100.5502036,7.0177676,4,0.04010860481562977,4
8935515891,7.0648171,100.5389314,,3,,100.5389314,7.0648171,1,0.003206698680041073,1
8935532815,7.046097,100.5732827,,1,,100.5732827,7.046097,4,0.02308294011914506,4
8935541876,7.0643368,100.5617314,,3,,100.5617314,7.0643368,1,0.00669275925667095,1
8935547647,7.0515406,100.5565135,,1,,100.5565135,7.0515406,1,0.014287131714880236,1
8935577083,7.0243949,100.5689938,,1,,100.5689938,7.0243949,4,0.039633189613401267,4
8935577096,7.0256993,100.5710096,,3,,100.5710096,7.0256993,4,0.04076558331090974,4
