y,x,highway,street_count,is_shelter,shelter_names,pop_male,pop_female,pop_total,households,junction,flood_level_20251121_0600,flood_distance_20251121_0600_m,flood_level_20251124_2200,flood_distance_20251124_2200_m
6.9988505,100.4421246,,4,False,,2,0,2,0,,0,1557.8314080050204,3,81.16576059228298
6.9985,100.43813040000002,,3,False,,1,0,1,1,,0,1937.3119078129878,2,36.35801904811102
6.9986407999999996,100.4433909,,3,False,,1,1,2,2,,0,1469.6283203134237,4,41.472444183487504
6.9999139,100.44179330000001,,3,False,,3,1,4,4,,0,1514.4332359489695,3,48.61156208811662
6.9988079,100.4426079,,3,False,,1,0,1,2,,0,1520.4670031304197,3,103.49796331425307
6.998512900000001,100.4376234,,3,False,,3,1,4,2,,0,1984.0281853346958,2,41.68089586345962
6.9983847,100.4381343,,4,False,,0,1,1,0,,0,1943.8329205190748,2,47.01018719339089
6.998794099999999,100.44341,,3,False,,0,4,4,2,,0,1456.3241249027587,4,37.880453548508356
6.9984451,100.4468693,,3,False,,1,2,3,0,,0,1242.3471042086928,3,120.53142143894918
7.000697099999997,100.4415462,,3,False,,2,0,2,1,,0,1488.478096064777,3,136.713956597193
7.0000562,100.4422001,,4,False,,2,2,4,0,,0,1468.826805531078,3,53.85820790147929
6.9988089,100.4430397,,3,False,,0,0,0,0,,0,1484.9912707376793,4,78.74804596587396
6.9984807999999985,100.4372401,,3,False,,0,1,1,1,,0,2022.045517070712,1,64.7423715473576
6.998375699999999,100.4376278,,4,False,,2,0,2,4,,0,1991.609896072012,2,52.266412095059245
6.998665899999999,100.4453144,,1,False,,2,2,4,2,,0,1323.6138942083826,1,14.63404268135561
6.9993848,100.4496259,,3,False,,1,2,3,0,,0,938.9495778267415,4,22.452203246709416
6.998195600000001,100.4845471,,4,False,,0,0,0,1,,0,151.27764430906674,3,151.27764430906674
6.998334500000001,100.4845477,,4,False,,0,0,0,0,,0,164.0458598397273,3,164.0458598397273
6.997586399999999,100.4845671,,3,False,,2,0,2,2,,0,106.04379882108498,3,106.04379882108498
6.9981684,100.4838664,,3,False,,3,0,3,2,,0,120.67754641495338,3,120.67754641495338
6.999532699999999,100.4843975,,3,False,,0,1,1,5,,0,99.88502356070516,3,99.88502356070516
6.998596199999999,100.4868002,,3,True,โรงเรียนเทศบาล 4 (วัดคลองเรียน),0,0,0,1,,0,81.39666651195371,5,81.39666651195371
6.997619299999999,100.4850319,,3,False,,0,1,1,4,,0,153.5360844591224,3,153.5360844591224
6.996743099999999,100.4846194,,3,False,,1,1,2,3,,0,103.16421693082604,3,103.16421693082604
6.996321299999999,100.4843007,,3,False,,0,1,1,0,,0,61.35486786668156,2,61.35486786668156
6.998180999999999,100.4828655,,3,False,,0,0,0,1,,0,106.8999169480213,5,106.8999169480213
7.000128700000001,100.4843142,,3,False,,1,1,2,1,,0,43.569273017549186,5,43.569273017549186
6.9992007,100.4833321,,3,False,,2,2,4,1,,0,144.31591825680044,4,144.31591825680044
6.9984844,100.4868149,,3,False,,0,0,0,0,,0,69.4349529638683,5,69.4349529638683
6.998848299999998,100.4887028,traffic_signals,3,False,,1,1,2,1,,0,81.44967807203764,3,81.44967807203764
6.997978299999999,100.48503610000002,,1,False,,1,3,4,2,,0,173.16730202550315,3,173.16730202550315
6.997230399999999,100.4850438,,1,False,,2,2,4,0,,0,115.97953954543502,1,115.97953954543502
6.996775,100.4849428,,1,False,,0,2,2,2,,0,78.17783634127632,3,78.17783634127632
6.9962858,100.4844419,,1,False,,1,1,2,0,,0,76.54958119382562,2,76.54958119382562
6.9961979,100.4837306,,1,False,,0,0,0,0,,0,6.147156074685299,2,6.147156074685299
6.9962031,100.4842949,,1,False,,0,0,0,3,,0,60.4282830889392,2,60.4282830889392
6.997559099999999,100.4831873,,1,False,,0,1,1,1,,0,60.515535404056855,1,60.515535404056855
6.998192399999999,100.4818363,,4,False,,0,0,0,0,,0,67.43197597054524,5,67.43197597054524
7.0002469000000005,100.4843025,,3,False,,1,0,1,2,,0,36.265848133782306,5,36.265848133782306
7.000739099999999,100.4834364,,3,False,,1,0,1,2,,0,131.6426244893597,5,131.6426244893597
6.9989128,100.4826697,,1,False,,0,1,1,0,,0,67.24134282232654,5,67.24134282232654
6.9995592,100.48321650000001,,3,False,,2,1,3,4,,0,125.2295806475899,4,125.2295806475899
6.998449099999999,100.4865589,,3,False,,1,0,1,4,,0,82.60833118664206,5,82.60833118664206
6.9988155,100.48891640000001,,7,False,,0,2,2,3,,0,86.87735820871522,4,86.87735820871522
