Id,lon,lat,depth
4274,100.4862499996667,7.010416666333331,1.5
4275,100.487083333,7.010416666333331,2.5
4297,100.4529166663333,7.009583332999997,0.5
4298,100.457083333,7.009583332999997,1.0
4299,100.4587499996667,7.009583332999997,1.0
4300,100.464583333,7.009583332999997,1.0
4301,100.469583333,7.009583332999997,2.0
4302,100.4737499996667,7.010416666333331,1.5
4303,100.477083333,7.009583332999997,0.5
4304,100.4779166663333,7.009583332999997,1.0
4305,100.4787499996667,7.009583332999997,1.5
4306,100.479583333,7.009583332999997,1.0
4307,100.4862499996667,7.009583332999997,0.5
4323,100.4529166663333,7.008749999666664,2.0
4324,100.457083333,7.008749999666664,2.5
4325,100.4587499996667,7.008749999666664,2.5
4326,100.4637499996667,7.008749999666664,2.5
4327,100.464583333,7.008749999666664,2.0
4328,100.4679166663333,7.008749999666664,2.0
4329,100.4687499996667,7.008749999666664,1.0
4330,100.469583333,7.008749999666664,1.5
4331,100.4704166663333,7.008749999666664,2.0
4332,100.472083333,7.008749999666664,2.0
4333,100.4729166663333,7.008749999666664,1.5
4334,100.4762499996667,7.008749999666664,2.5
4335,100.4787499996667,7.008749999666664,1.0
4336,100.4829166663333,7.008749999666664,2.5
4337,100.4837499996667,7.008749999666664,2.0
4338,100.484583333,7.008749999666664,1.0
4339,100.4862499996667,7.008749999666664,2.5
4363,100.4529166663333,7.007916666333331,1.0
4364,100.4579166663333,7.007916666333331,2.0
4365,100.467083333,7.007916666333331,1.0
4366,100.4679166663333,7.007916666333331,1.5
4367,100.469583333,7.008749999666664,1.5
4368,100.474583333,7.007916666333331,2.0
4369,100.4762499996667,7.007916666333331,1.0
4370,100.477083333,7.007916666333331,1.5
4371,100.4779166663333,7.007916666333331,0.5
4372,100.4812499996667,7.007916666333331,1.5
4373,100.482083333,7.007916666333331,0.5
4374,100.4829166663333,7.007916666333331,2.0
4375,100.4862499996667,7.007916666333331,1.0
4389,100.4587499996667,7.007083332999998,2.0
4390,100.4679166663333,7.007083332999998,2.0
4391,100.472083333,7.007083332999998,1.5
4392,100.474583333,7.007083332999998,1.0
4393,100.4779166663333,7.007083332999998,1.5
4394,100.4787499996667,7.007083332999998,1.0
4395,100.4804166663333,7.007083332999998,2.5
4396,100.482083333,7.007083332999998,1.0
4397,100.484583333,7.007083332999998,1.5
4398,100.4879166663333,7.007083332999998,0.5
4415,100.462083333,7.006249999666665,2.5
4416,100.4679166663333,7.006249999666665,2.5
4417,100.4687499996667,7.006249999666665,1.0
4418,100.4729166663333,7.006249999666665,2.0
4419,100.4737499996667,7.006249999666665,1.5
4420,100.474583333,7.006249999666665,2.5
4421,100.4762499996667,7.006249999666665,1.5
4422,100.477083333,7.006249999666665,0.5
4423,100.4779166663333,7.006249999666665,1.0
4424,100.4787499996667,7.006249999666665,2.5
4425,100.4837499996667,7.006249999666665,0.5
4426,100.4862499996667,7.006249999666665,0.5
4427,100.4879166663333,7.006249999666665,1.5
4428,100.4879166663333,7.006249999666665,0.5
4452,100.4587499996667,7.005416666333331,2.0
4453,100.4637499996667,7.005416666333331,2.0
4454,100.4637499996667,7.005416666333331,1.0
4455,100.4662499996667,7.005416666333331,2.5
4456,100.4687499996667,7.005416666333331,2.5
4457,100.4737499996667,7.005416666333331,1.0
4458,100.4787499996667,7.005416666333331,1.5
4459,100.479583333,7.005416666333331,1.0
4460,100.484583333,7.005416666333331,0.5
4461,100.4854166663333,7.005416666333331,1.5
4462,100.4862499996667,7.005416666333331,2.0
4463,100.487083333,7.005416666333331,1.5
4481,100.4679166663333,7.004583332999998,1.0
4482,100.4687499996667,7.004583332999998,2.0
4483,100.4737499996667,7.004583332999998,2.5
4484,100.4762499996667,7.004583332999998,1.5
4485,100.479583333,7.004583332999998,1.5
4486,100.4804166663333,7.004583332999998,2.5
4487,100.4854166663333,7.004583332999998,0.5
4488,100.4862499996667,7.004583332999998,1.0
4489,100.489583333,7.004583332999998,1.0
4490,100.4912499996667,7.004583332999998,0.5
4491,100.4912499996667,7.004583332999998,1.0
4507,100.4679166663333,7.003749999666664,2.5
4508,100.4687499996667,7.003749999666664,1.5
4509,100.474583333,7.003749999666664,0.5
4510,100.4754166663333,7.003749999666664,2.5
