u,v,key,osmid,highway,name,oneway,reversed,length,bridge,lanes,maxspeed,ref,junction,access,tunnel
1680665232,4900465156,0,931321078,tertiary,ถนนพลพิชัย,False,False,50.8956477914533,,,,,,,
1680665232,1680665321,0,931321078,tertiary,ถนนพลพิชัย,False,True,27.314856482444288,,,,,,,
1680665232,1680665321,1,155690977,residential,,False,True,265.64069255852206,,,,,,,
1680665239,1680665363,0,155691003,residential,,False,True,144.63982110732255,,,,,,,
1680665289,1421020817,0,155690972,residential,Soi Senha,False,False,107.02891935581239,,,,,,,
1680665289,8634014994,0,931256568,tertiary,,True,False,7.028200855869369,,,,,,,
1680665321,1680665232,0,931321078,tertiary,ถนนพลพิชัย,False,False,27.314856482444288,,,,,,,
1680665321,1680665232,1,155690977,residential,,False,False,265.64069255852206,,,,,,,
1680665321,1680665363,0,931321078,tertiary,ถนนพลพิชัย,False,True,12.963567347988146,,,,,,,
1680665325,1680665338,0,155690586,residential,,False,False,68.82000739073192,,,,,,,
1680665326,1680664987,0,96941853,unclassified,Thanon Rajdamrei,True,False,90.32694637626105,,,,,,,
1680665326,1680664977,0,155691069,residential,Thanon Rajdamrei Soi 1,False,False,145.92806716358496,,,,,,,
1680665338,1680665325,0,155690586,residential,,False,True,68.82000739073192,,,,,,,
1680665338,1160612981,0,1322055591,unclassified,Thanon Sripoomvanart Soi 10,True,False,88.81037280186663,,,,,,,
1680665363,1680665321,0,931321078,tertiary,ถนนพลพิชัย,False,False,12.963567347988146,,,,,,,
1680665363,4900465637,0,931321078,tertiary,ถนนพลพิชัย,False,True,34.51991674313951,,,,,,,
1680665363,1680665239,0,155691003,residential,,False,False,144.63982110732258,,,,,,,
1680665365,1680665488,0,155690848,residential,,False,False,172.02948066812175,,,,,,,
1680665366,1680665465,0,155691112,residential,Thanon Sripoonvanart 16,True,False,40.64422046701169,,,,,,,
1680665366,11252506079,0,1214491982,residential,,False,False,116.22230347062283,,,,,,,
1680665406,796719799,0,155691024,residential,ถนนศรีภูวนารถ ซอย 14,False,False,67.2336956441837,,,,,,,
1680665406,1680665414,0,1326411454,residential,,False,False,57.16498752360619,,,,,,,
1680665406,8642553288,0,155691024,residential,ถนนศรีภูวนารถ ซอย 14,False,True,94.51951270546544,,,,,,,
1680665414,11252506076,0,965619017,residential,,False,True,39.921726285593614,,,,,,,
1680665414,11252506078,0,1214491981,residential,,False,False,43.263707716611,,,,,,,
1680665414,1680665406,0,1326411454,residential,,False,True,57.16498752360619,,,,,,,
1680665449,1680664939,0,155690823,residential,Thanon Thung Sao 7,False,False,148.82987970845576,,,,,,,
1680665452,1680665529,0,155690576,residential,Thanon Rajuthit Soi 2,False,True,112.90657244411783,,,,,,,
1680665452,1680665289,0,931256568,tertiary,,True,False,47.07202513529806,,,,,,,
1680665465,1680665621,0,155691112,residential,Thanon Sripoonvanart 16,True,False,60.7636797563118,,,,,,,
1680665465,12553414764,0,155690974,residential,Sripuwanart Soi 16/1,False,True,111.10529473733041,,,,,,,
1680665488,1680665365,0,155690848,residential,,False,True,172.02948066812175,,,,,,,
1680665488,1680665626,0,243188783,tertiary,ถนนราษฏร์อุทิศ,True,False,59.13220149053187,,,,,,,
1680665504,13347091083,0,155690779,residential,,False,True,5.312802459109899,,,,,,,
1680665504,1421020868,0,155690972,residential,Soi Senha,False,True,55.95593336613412,,,,,,,
1680665504,8642439364,0,155690779,residential,,False,False,159.9070048908705,,,,,,,
1680665507,1680665626,0,155690644,residential,,False,False,84.5455690033348,,,,,,,
1680665529,1680665452,0,155690576,residential,Thanon Rajuthit Soi 2,False,False,112.90657244411783,,,,,,,
1680665529,4900465508,0,498671584,residential,,False,False,33.00854610878025,,,,,,,
1680665529,1680665692,0,706357258,residential,Pracha Uthit Road,False,True,66.44048503035312,,,,,,,
1680665529,1421020817,0,706357258,residential,Pracha Uthit Road,False,False,47.693293693660124,,,,,,,
1680665539,1680665692,0,155690434,residential,Thanon Rajuthit Soi 4,False,False,118.13558064063719,,,,,,,
1680665539,1680665452,0,931256568,tertiary,,True,False,54.93659378338102,,,,,,,
1680665542,4900465637,0,931321078,tertiary,ถนนพลพิชัย,False,False,61.91174476026525,,,,,,,
1680665542,4900465046,0,155690998,residential,Soi 1 Polpichai,False,True,101.20416744747801,,,,,,,
1680665542,1680665734,0,931321078,tertiary,ถนนพลพิชัย,False,True,87.11709058329015,,,,,,,
1680665586,796747504,0,1228979772,secondary,ถนนศรีภูวนารถ,True,False,13.576860378707282,,,,,,,
1680665586,1680665180,0,155690962,residential,Soi 6 Sripoonvant,False,True,226.25036258099652,,,,,,,
1680665621,796719799,0,959974136,secondary,ถนนศรีภูวนารถ,True,False,174.80265063870118,,,,,,,
1680665626,1680665507,0,155690644,residential,,False,True,84.5455690033348,,,,,,,
1680665626,8634028444,0,243188783,tertiary,ถนนราษฏร์อุทิศ,True,False,82.70872647352618,,,,,,,
1680665692,1680665539,0,155690434,residential,Thanon Rajuthit Soi 4,False,True,118.13558064063719,,,,,,,
1680665692,1680665529,0,706357258,residential,Pracha Uthit Road,False,False,66.44048503035312,,,,,,,
1680665692,6637201356,0,706357258,residential,Pracha Uthit Road,False,True,67.55273141400869,,,,,,,
1680665734,1680665746,0,155690824,residential,Thanon Rajuthit Soi 5,False,False,87.23665339941758,,,,,,,
1680665734,1680665542,0,931321078,tertiary,ถนนพลพิชัย,False,False,87.11709058329015,,,,,,,
1680665734,1680666042,0,931321078,tertiary,ถนนพลพิชัย,False,True,170.9477407604051,,,,,,,
1680665741,1431867163,0,155690633,residential,,False,False,79.80873194524041,,,,,,,
1680665746,1680665941,0,155690824,residential,Thanon Rajuthit Soi 5,False,False,219.8081900556285,,,,,,,
1680665746,1680665734,0,155690824,residential,Thanon Rajuthit Soi 5,False,True,87.23665339941758,,,,,,,
1680665746,1680665861,0,155690900,residential,,False,False,43.552796417177966,,,,,,,
1680665755,1680665898,0,155690785,residential,Thanon Yanyong Pattana,False,False,134.0178975941727,,,,,,,
1680665755,8634028444,0,931256577,tertiary_link,,False,False,7.109974531636787,,,,,,,
1680665755,8634014997,0,931256568,tertiary,,True,False,39.605308706088856,,,,,,,
1680665792,1680665916,0,95809263,residential,ถนนละม้ายสงเคราะห์,False,False,100.13087283637921,,,,,,,
1680665792,1110416666,0,95809263,residential,ถนนละม้ายสงเคราะห์,False,True,100.26070783147966,,,,,,,
1680665792,1680665806,0,155690736,residential,Soi 5 Lamaisongkraw Road,False,False,117.79668613728816,,,,,,,
1680665806,1680665792,0,155690736,residential,Soi 5 Lamaisongkraw Road,False,True,117.79668613728816,,,,,,,
1680665842,4900465654,0,155691001,residential,Thanon Rajuthit Soi 3,False,True,94.49208335708309,,,,,,,
1680665842,1680665941,0,243188783,tertiary,ถนนราษฏร์อุทิศ,True,False,51.381681692055636,,,,,,,
1680665847,1680666097,0,155691085,residential,,False,False,121.5428034236675,,,,,,,
1680665861,4900465352,0,155690856,residential,Thanon Rajuthit Soi 7,False,False,35.967718168427375,,,,,,,
1680665861,1680665956,0,155690900,residential,,False,False,50.952718216592935,,,,,,,
1680665861,1680665746,0,155690900,residential,,False,True,43.552796417177966,,,,,,,
1680665863,1680665916,0,155690919,residential,Thanon Chaiyakulpattana,False,True,124.40492728464412,,,,,,,
1680665898,1680665945,0,155690785,residential,Thanon Yanyong Pattana,False,False,61.030287211061484,,,,,,,
1680665898,1680665755,0,155690785,residential,Thanon Yanyong Pattana,False,True,134.0178975941727,,,,,,,
1680665898,6637201356,0,706357258,residential,Pracha Uthit Road,False,False,46.24494317498718,,,,,,,
1680665898,1680666046,0,706357258,residential,Pracha Uthit Road,False,True,61.59787209248266,,,,,,,
1680665902,1680666046,0,155690881,residential,Thanon Rajuthit Soi 6,False,True,143.458196453282,,,,,,,
1680665902,1680665755,0,931256568,tertiary,,True,False,68.93972650545291,,,,,,,
1680665904,8634015000,0,155690856,residential,Thanon Rajuthit Soi 7,False,False,142.9366325236321,,,,,,,
1680665904,4900465352,0,155690856,residential,Thanon Rajuthit Soi 7,False,True,34.80940912847268,,,,,,,
1680665904,4900465709,0,"[498671640, 155690354]",residential,,False,"[False, True]",98.73879758541426,,,,,,,
1680665916,1680666026,0,95809263,residential,ถนนละม้ายสงเคราะห์,False,False,45.549730972058754,,,,,,,
1680665916,1680665792,0,95809263,residential,ถนนละม้ายสงเคราะห์,False,True,100.13087283637921,,,,,,,
1680665916,1680665863,0,155690919,residential,Thanon Chaiyakulpattana,False,False,124.40492728464412,,,,,,,
1680665941,1680665746,0,155690824,residential,Thanon Rajuthit Soi 5,False,True,219.8081900556285,,,,,,,
1680665941,8634015000,0,243188783,tertiary,ถนนราษฏร์อุทิศ,True,False,54.238493608231,,,,,,,
1680665943,1680666111,0,155690699,residential,,False,True,78.5847474901824,,,,,,,
1680665945,1680665898,0,155690785,residential,Thanon Yanyong Pattana,False,True,61.030287211061484,,,,,,,
1680665956,1680665861,0,155690900,residential,,False,True,50.952718216592935,,,,,,,
1680665989,1680666007,0,155690731,residential,,False,False,14.064174361347844,,,,,,,
1680666007,1680666094,0,155690731,residential,,False,False,57.72267738724643,,,,,,,
1680666007,1680665989,0,155690731,residential,,False,True,14.064174361347844,,,,,,,
1680666007,1680666143,0,155690662,residential,Thanon Klongkren 2 Soi 2/2,False,True,67.44786945204311,,,,,,,
1680666022,1680666077,0,155690266,residential,,False,False,33.7280758120065,,,,,,,
1680666022,8934560669,0,965792837,residential,,False,False,40.22907004940599,,,,,,,
1680666026,1110416677,0,95809263,residential,ถนนละม้ายสงเคราะห์,False,False,25.285744411229473,,,,,,,
1680666026,1680666061,0,155690604,residential,Soi Lamai Songkraw 4,False,False,64.70564142694404,,,,,,,
1680666026,1680665916,0,95809263,residential,ถนนละม้ายสงเคราะห์,False,True,45.549730972058754,,,,,,,
1680666042,4900465360,0,155691194,residential,Thanon Rajuthit Soi 9,False,False,79.01186906902399,,,,,,,
1680666042,1680666326,0,931321078,tertiary,ถนนพลพิชัย,False,True,158.99321373313856,,,,,,,
1680666042,1680665734,0,931321078,tertiary,ถนนพลพิชัย,False,False,170.9477407604051,,,,,,,
1680666046,1680665902,0,155690881,residential,Thanon Rajuthit Soi 6,False,False,143.458196453282,,,,,,,
1680666046,1680666097,0,155690881,residential,Thanon Rajuthit Soi 6,False,True,94.84158150666525,,,,,,,
1680666046,1680665898,0,706357258,residential,Pracha Uthit Road,False,False,61.59787209248266,,,,,,,
1680666046,1680666149,0,706357258,residential,Pracha Uthit Road,False,True,56.7396673491224,,,,,,,
1680666061,1680666026,0,155690604,residential,Soi Lamai Songkraw 4,False,True,64.70564142694404,,,,,,,
1680666065,1680666149,0,155690769,residential,Thanon Rajuthit Soi 8,False,True,152.36807895940538,,,,,,,
1680666065,1680665902,0,931256568,tertiary,,True,False,69.02356575568496,,,,,,,
1680666077,4890611715,0,155690266,residential,,False,False,44.42253926158841,,,,,,,
1680666077,1680666022,0,155690266,residential,,False,True,33.7280758120065,,,,,,,
1680666094,1680666007,0,155690731,residential,,False,True,57.72267738724643,,,,,,,
1680666094,1680666173,0,155690992,residential,,False,True,53.67625502266186,,,,,,,
1680666094,4900465095,0,155690992,residential,,False,False,69.28132862711759,,,,,,,
1680666097,1680666046,0,155690881,residential,Thanon Rajuthit Soi 6,False,False,94.84158150666525,,,,,,,
1680666097,1680666178,0,155691085,residential,,False,False,54.003828423595536,,,,,,,
1680666097,1680665847,0,155691085,residential,,False,True,121.5428034236675,,,,,,,
1680666111,1680666143,0,95542487,unclassified,Thanon Klongren 2 Soi 2,False,False,45.08480942799817,,,,,,,
1680666111,1680665943,0,155690699,residential,,False,False,78.5847474901824,,,,,,,
1680666111,1107926609,0,95542487,unclassified,Thanon Klongren 2 Soi 2,False,True,47.61576866077695,,,,,,,
1680666115,1431715359,0,142455606,residential,ถนนผดุงภักดี,False,False,48.17587619347551,,,,,,,
1680666115,1107773223,0,142455606,residential,ถนนผดุงภักดี,False,True,89.5085043307752,,,,,,,
1680666115,1680666546,0,155690791,residential,,False,True,173.21065392954597,,,,,,,
1680666119,1680666126,0,155690661,residential,Soi Lamai Songkraw 3,False,False,75.85782612497131,,,,,,,
1680666119,1110416677,0,706256380,residential,ถนนละม้ายสงเคราะห์,False,True,22.4503820784828,,,,,,,
1680666119,1680666322,0,706256380,residential,ถนนละม้ายสงเคราะห์,False,False,86.60646916819255,,,,,,,
1680666126,1680666119,0,155690661,residential,Soi Lamai Songkraw 3,False,True,75.85782612497131,,,,,,,
1680666143,1680666111,0,95542487,unclassified,Thanon Klongren 2 Soi 2,False,True,45.08480942799817,,,,,,,
1680666143,1680666173,0,95542487,unclassified,Thanon Klongren 2 Soi 2,False,False,58.80492532115237,,,,,,,
1680666143,1680666007,0,155690662,residential,Thanon Klongkren 2 Soi 2/2,False,False,67.44786945204311,,,,,,,
1680666149,1680666065,0,155690769,residential,Thanon Rajuthit Soi 8,False,False,152.36807895940538,,,,,,,
1680666149,1680666178,0,155690769,residential,Thanon Rajuthit Soi 8,False,True,88.89461610065456,,,,,,,
1680666149,4900465342,0,706357258,residential,Pracha Uthit Road,False,True,55.60968503209215,,,,,,,
1680666149,1680666046,0,706357258,residential,Pracha Uthit Road,False,False,56.7396673491224,,,,,,,
1680666157,1680666220,0,155690489,residential,,False,False,118.8909312077848,,,,,,,
1680666157,1680666065,0,931256568,tertiary,,True,False,54.52505885815026,,,,,,,
1680666173,1680666094,0,155690992,residential,,False,False,53.67625502266186,,,,,,,
1680666173,1107926597,0,95542487,unclassified,Thanon Klongren 2 Soi 2,False,False,410.24455949016783,,,,,,,
1680666173,1680666143,0,95542487,unclassified,Thanon Klongren 2 Soi 2,False,True,58.80492532115237,,,,,,,
1680666178,1680666149,0,155690769,residential,Thanon Rajuthit Soi 8,False,False,88.89461610065456,,,,,,,
1680666178,4900466014,0,155691085,residential,,False,False,58.647259996094725,,,,,,,
1680666178,1680666097,0,155691085,residential,,False,True,54.003828423595536,,,,,,,
1680666209,1680666335,0,155690266,residential,,False,False,49.67757563683189,,,,,,,
1680666209,4890611715,0,155690266,residential,,False,True,21.035195902030203,,,,,,,
1680666212,1680666678,0,155691074,residential,,False,True,156.42727635568008,,,,,,,
1680666212,4900465476,0,155691194,residential,Thanon Rajuthit Soi 9,False,False,48.91841953278099,,,,,,,
1680666212,4900465360,0,155691194,residential,Thanon Rajuthit Soi 9,False,True,112.6017159862566,,,,,,,
1680666214,1680666335,0,155690867,residential,,False,False,95.23129716852698,,,,,,,
1680666214,1680666408,0,155691080,residential,,False,True,92.1060207422918,,,,,,,
1680666220,1680666157,0,155690489,residential,,False,True,118.8909312077848,,,,,,,
1680666294,1680666322,0,155690968,residential,,False,True,249.06123336975162,,,,,,,
1680666316,8635076199,0,706357257,residential,Thanon Rajuthit Soi 9,False,True,28.75989190324496,,,,,,,
1680666316,1680666316,0,"[498671304, 498671305, 498671303]",residential,,False,False,374.50495753053195,,,,,,,
1680666316,1680666316,1,"[498671304, 498671305, 498671303]",residential,,False,True,374.50495753053195,,,,,,,
1680666318,4900465476,0,155691194,residential,Thanon Rajuthit Soi 9,False,True,83.57051262885435,,,,,,,
1680666318,1680666516,0,243188783,tertiary,ถนนราษฏร์อุทิศ,True,False,73.73915979889782,,,,,,,
1680666318,8634015002,0,931256578,tertiary,,False,True,7.885682839188923,,,,,,,
1680666322,1680666294,0,155690968,residential,,False,False,249.06123336975156,,,,,,,
1680666322,1110416379,0,706256380,residential,ถนนละม้ายสงเคราะห์,False,False,33.90069415490156,,,,,,,
1680666322,1680666119,0,706256380,residential,ถนนละม้ายสงเคราะห์,False,True,86.60646916819255,,,,,,,
1680666326,1680666042,0,931321078,tertiary,ถนนพลพิชัย,False,False,158.99321373313856,,,,,,,
1680666326,1680666527,0,931321078,tertiary,ถนนพลพิชัย,False,True,77.66353372334768,,,,,,,
1680666326,1680666614,0,706357260,residential,Thanon Rajuthit Soi 11,False,True,179.01703531738548,,,,,,,
1680666335,1680666209,0,155690266,residential,,False,True,49.67757563683189,,,,,,,
1680666335,4890612622,0,155690867,residential,,False,False,49.4949027096249,,,,,,,
1680666335,1680666214,0,155690867,residential,,False,True,95.23129716852698,,,,,,,
1680666356,1680666614,0,155690693,residential,,False,True,76.88286965638305,,,,,,,
1680666377,4900466014,0,155691085,residential,,False,True,40.35551233825199,,,,,,,
